Chromosome	Position(bp)	Rate(cM/Mb)
chr21	13626194	0.08363300000000001
chr21	13632830	0.129871
chr21	13639384	0.085259
chr21	13648940	0.085383
chr21	13655162	0.085412
chr21	13656909	0.085968
chr21	13661508	0.086852
chr21	13663984	0.089395
chr21	13664098	0.092778
chr21	13667897	0.10963
chr21	13674598	0.431911
chr21	13675314	0.372233
chr21	13680491	3.640036
chr21	13681463	3.653926
chr21	13681598	3.6675610000000005
chr21	13681655	3.677194
chr21	13683163	0.534417
chr21	13688983	0.521206
chr21	13690648	0.508169
chr21	13692641	0.500051
chr21	13703328	0.500127
chr21	13704932	0.501197
chr21	13710296	0.897909
chr21	13710595	0.896955
chr21	13714959	4.827212
chr21	13715808	5.213863
chr21	13733164	1.326935
chr21	13737637	1.330512
chr21	13738504	1.321987
chr21	13741066	1.315496
chr21	13741385	1.315496
chr21	13744391	1.31043
chr21	13747554	1.307675
chr21	13753572	1.307804
chr21	13757057	1.306839
chr21	13759097	1.307754
chr21	13762048	1.311595
chr21	13763522	1.339842
chr21	13763605	1.365297
chr21	13765257	1.4563449999999998
chr21	13766169	1.527304
chr21	13766936	1.622107
chr21	13768800	1.6191570000000002
chr21	13769631	1.639914
chr21	13771299	1.667805
chr21	13772989	1.35963
chr21	13773682	1.0287
chr21	13775809	1.384912
chr21	13776312	1.3779060000000003
chr21	13779325	1.376687
chr21	13780077	1.392311
chr21	13780201	1.398841
chr21	13780576	1.410016
chr21	13780602	1.417275
chr21	13780720	1.42843
chr21	13781203	1.536842
chr21	13781671	2.946799
chr21	13781837	4.119342
chr21	13781870	4.119159
chr21	13793448	1.872312
chr21	13793970	0.874973
chr21	13794483	0.631256
chr21	13795569	0.628168
chr21	13797246	0.645573
chr21	13797634	0.646011
chr21	13797664	0.646104
chr21	13797858	0.638207
chr21	13798512	0.612308
chr21	13799325	0.612198
chr21	13802090	0.61256
chr21	13803099	0.612515
chr21	13804567	0.613116
chr21	13807155	0.612536
chr21	13808518	0.614696
chr21	13808921	3.953858
chr21	13808997	5.489093
chr21	13812420	10.437249
chr21	13813849	8.291778
chr21	13813956	5.439165
chr21	13816081	0.363331
chr21	13824326	2.722734
chr21	13826925	2.834914
chr21	13827209	3.350106
chr21	13827283	4.319093
chr21	13827490	7.406284000000001
chr21	13827562	8.862443
chr21	13828759	8.793652
chr21	13828911	5.245717
chr21	13830949	4.513022
chr21	13831114	3.5385159999999996
chr21	13831480	1.350554
chr21	13831966	1.006032
chr21	13832228	0.899821
chr21	13833696	0.9034180000000002
chr21	13834363	0.91111
chr21	13835484	0.952615
chr21	13835539	0.9978429999999999
chr21	13835732	1.041625
chr21	13836460	1.044312
chr21	13837028	1.042595
chr21	13839951	1.045406
chr21	13841875	1.086245
chr21	13841993	1.13631
chr21	13842387	1.271542
chr21	13843493	1.376879
chr21	13843789	1.453709
chr21	13846415	1.453816
chr21	13846585	6.418681
chr21	13856032	6.418598
chr21	13863028	1.717828
chr21	13863619	0.917303
chr21	13865800	0.9171400000000001
chr21	13869031	0.917305
chr21	13869041	0.9169599999999999
chr21	13872573	0.911714
chr21	13885824	0.858125
chr21	13887992	0.851147
chr21	13893403	0.8514570000000001
chr21	13894619	0.852411
chr21	13897108	0.864385
chr21	13897762	0.8857020000000001
chr21	13899164	1.028751
chr21	13899368	1.161057
chr21	13900137	1.161333
chr21	13901900	1.161474
chr21	13902170	2.683163
chr21	13903660	6.00744
chr21	13906267	6.068007
chr21	13906486	6.072565
chr21	13906949	6.077148
chr21	13916320	3.912451
chr21	13917037	3.7219739999999994
chr21	13920043	2.821785
chr21	13920507	0.525265
chr21	13922145	0.528341
chr21	13929474	0.431187
chr21	13930012	0.339923
chr21	13937085	0.340461
chr21	13937396	0.339757
chr21	13941654	0.33987
chr21	13944540	0.342937
chr21	13947488	0.343196
chr21	13950515	1.123086
chr21	13956012	1.169176
chr21	13958155	1.147099
chr21	13959104	1.1488
chr21	13959157	1.148454
chr21	13959704	1.145652
chr21	13959712	1.145762
chr21	13960707	1.142687
chr21	13961259	1.1409
chr21	13961379	1.138695
chr21	13963940	1.143932
chr21	13964098	1.130678
chr21	13964132	1.116031
chr21	13964466	1.105409
chr21	13964764	1.096897
chr21	13966578	1.09245
chr21	13967777	1.129763
chr21	13968562	1.641312
chr21	13968910	3.211242
chr21	13969206	5.162045
chr21	13974672	5.169093
chr21	13980560	2.116562
chr21	13986583	1.621098
chr21	13996028	1.62112
chr21	13998542	1.622432
chr21	14000686	1.623984
chr21	14000757	1.625457
chr21	14001720	1.675231
chr21	14003186	1.959587
chr21	14006460	2.123918
chr21	14008197	2.261414
chr21	14008456	2.452576
chr21	14009146	2.9322770000000005
chr21	14009552	2.879166
chr21	14009586	2.833363
chr21	14012214	2.8497379999999994
chr21	14013702	2.942107
chr21	14014161	2.952362
chr21	14017400	1.580414
chr21	14018524	0.667275
chr21	14021644	0.308764
chr21	14022866	0.291405
chr21	14028297	0.291096
chr21	14030557	0.290718
chr21	14034348	0.332753
chr21	14035713	0.38764600000000005
chr21	14037079	0.486607
chr21	14038059	0.986685
chr21	14038738	0.987292
chr21	14039175	0.922696
chr21	14040078	0.274856
chr21	14040510	0.216344
chr21	14040570	0.15680600000000003
chr21	14044006	0.099131
chr21	14045474	0.068902
chr21	14048411	0.05195799999999999
chr21	14051307	0.033227
chr21	14052047	0.025801
chr21	14052543	0.025754
chr21	14055791	0.025748
chr21	14064154	0.17424
chr21	14064420	0.378574
chr21	14070026	0.485076
chr21	14071614	0.562809
chr21	14073147	0.560056
chr21	14074130	0.556693
chr21	14074891	0.548505
chr21	14075661	0.548215
chr21	14076239	2.884016
chr21	14076278	16.176498
chr21	14076419	16.935136
chr21	14076683	16.935136
chr21	14076962	16.935136
chr21	14080030	16.935136
chr21	14080324	16.847518
chr21	14080654	16.820346
chr21	14082282	0.108002
chr21	14086358	0.10801
chr21	14086964	0.108053
chr21	14087115	0.10809199999999998
chr21	14090183	0.108306
chr21	14091635	0.10958300000000001
chr21	14097207	0.384493
chr21	14099727	0.749833
chr21	14100162	0.752814
chr21	14100619	0.7406730000000001
chr21	14100642	0.721686
chr21	14101625	0.594644
chr21	14101832	0.47658
chr21	14101854	0.369278
chr21	14102366	0.337369
chr21	14102670	0.318197
chr21	14102828	0.307542
chr21	14103023	0.307907
chr21	14103194	0.309609
chr21	14104055	0.354328
chr21	14104569	0.561874
chr21	14107216	0.204571
chr21	14109044	0.20175
chr21	14110284	0.20552799999999996
chr21	14110397	0.20935
chr21	14111690	0.221295
chr21	14115660	0.902278
chr21	14117445	0.8701619999999999
chr21	14117522	0.851852
chr21	14118706	0.628837
chr21	14118929	0.670242
chr21	14118973	0.829573
chr21	14119239	0.751693
chr21	14119452	0.725372
chr21	14119497	0.666419
chr21	14119550	0.529339
chr21	14119862	0.4478249999999999
chr21	14120532	0.422014
chr21	14121040	0.203196
chr21	14121229	0.023476999999999998
chr21	14122133	0.022289
chr21	14122300	0.021739
chr21	14122331	0.020493
chr21	14122460	0.020457
chr21	14122634	0.019347
chr21	14122679	0.017697
chr21	14123430	0.017633
chr21	14125076	0.017613
chr21	14125585	0.339079
chr21	14127289	0.339085
chr21	14127358	0.339085
chr21	14127475	0.073771
chr21	14127829	0.063197
chr21	14128050	0.058315
chr21	14128081	0.05851599999999999
chr21	14128105	0.058954
chr21	14128233	0.06046900000000001
chr21	14128251	0.061388
chr21	14128280	0.062986
chr21	14128964	0.072691
chr21	14129201	0.086979
chr21	14130371	0.08698
chr21	14130591	0.188769
chr21	14131685	0.20427800000000002
chr21	14134273	0.204297
chr21	14134725	0.204169
chr21	14135278	0.20409900000000003
chr21	14135648	0.204065
chr21	14137849	0.204065
chr21	14138259	0.2041
chr21	14138544	0.630417
chr21	14138677	0.630445
chr21	14138714	0.7561339999999999
chr21	14140677	0.731169
chr21	14141692	0.713614
chr21	14143522	0.703237
chr21	14144009	0.709385
chr21	14145782	0.715296
chr21	14146031	0.724129
chr21	14147944	0.7615519999999999
chr21	14149317	0.760777
chr21	14151450	0.779289
chr21	14153769	1.274855
chr21	14155296	1.540019
chr21	14158871	0.746088
chr21	14159522	0.6740590000000001
chr21	14159914	0.62233
chr21	14162316	0.39195499999999994
chr21	14164227	0.079018
chr21	14165623	0.078068
chr21	14172919	0.105917
chr21	14173029	0.150037
chr21	14173679	0.311968
chr21	14176349	0.331325
chr21	14176418	0.358226
chr21	14176477	0.391101
chr21	14176693	0.455982
chr21	14177206	0.456002
chr21	14177861	0.2057
chr21	14178114	0.082572
chr21	14180672	0.083922
chr21	14180791	0.085237
chr21	14181208	0.087229
chr21	14181709	0.089334
chr21	14182029	0.092757
chr21	14186143	0.11687099999999999
chr21	14186463	0.11721300000000001
chr21	14186901	0.122269
chr21	14187133	0.130864
chr21	14187839	0.242547
chr21	14189114	0.259596
chr21	14189460	0.665159
chr21	14190334	0.903076
chr21	14190837	0.276276
chr21	14191461	0.1536
chr21	14194665	0.332697
chr21	14198534	0.297175
chr21	14199640	0.763382
chr21	14201385	0.971672
chr21	14204215	1.033735
chr21	14205556	1.0465
chr21	14208013	1.027901
chr21	14208433	1.011716
chr21	14208506	0.997686
chr21	14209486	0.997131
chr21	14211308	2.232055
chr21	14211620	4.4663
chr21	14211967	17.057541
chr21	14214554	17.059952
chr21	14215892	17.052643
chr21	14216846	16.987992
chr21	14216958	16.277173
chr21	14217224	13.341455999999999
chr21	14217613	13.341456
chr21	14217619	7.602236000000001
chr21	14219368	0.8357809999999999
chr21	14220716	0.837003
chr21	14221642	0.836931
chr21	14222050	1.097948
chr21	14222144	1.3052749999999997
chr21	14222174	1.47429
chr21	14222790	1.472292
chr21	14222874	1.471246
chr21	14223405	1.468898
chr21	14223824	1.468524
chr21	14224451	1.46696
chr21	14225214	7.996947
chr21	14225573	1.148158
chr21	14225716	0.69714
chr21	14227444	0.550636
chr21	14227642	0.195115
chr21	14227733	0.121859
chr21	14227889	0.11684099999999999
chr21	14228274	0.9589480000000001
chr21	14228884	0.021871
chr21	14231098	0.021871
chr21	14231268	0.022397
chr21	14231469	0.02249
chr21	14231678	8.292695
chr21	14231749	0.019625
chr21	14231906	0.019507
chr21	14232291	0.019514
chr21	14232580	0.019558
chr21	14232762	0.019558
chr21	14232844	0.019545
chr21	14232991	0.021868
chr21	14233066	0.38519699999999996
chr21	14233453	1.596555
chr21	14233807	0.018274
chr21	14234033	0.014956000000000002
chr21	14234305	0.088006
chr21	14234436	0.280663
chr21	14236237	0.06705
chr21	14236532	0.035476
chr21	14236658	0.015103
chr21	14236734	0.015102999999999998
chr21	14236965	0.011223
chr21	14237492	0.011094
chr21	14238110	0.011086999999999998
chr21	14238895	0.011087
chr21	14239217	0.011108999999999999
chr21	14239323	0.011127
chr21	14239478	0.011125
chr21	14239999	0.012459
chr21	14240443	0.11175
chr21	14240878	0.433468
chr21	14240919	0.751886
chr21	14241239	0.824169
chr21	14242899	0.440246
chr21	14243055	0.31303
chr21	14243179	0.092021
chr21	14243534	0.077493
chr21	14244308	0.127996
chr21	14244408	0.45089700000000005
chr21	14244429	0.895421
chr21	14244451	1.443997
chr21	14245123	5.958592
chr21	14245252	2.023077
chr21	14245485	1.808559
chr21	14245760	1.769406
chr21	14245979	1.276006
chr21	14246811	0.441299
chr21	14246858	0.004701
chr21	14247145	0.004701
chr21	14248070	0.004701
chr21	14248118	0.004699
chr21	14248374	0.00469
chr21	14248477	0.004683
chr21	14248839	0.004682
chr21	14251120	0.00468
chr21	14251800	0.004681
chr21	14251896	0.004681
chr21	14252121	0.004681
chr21	14252326	0.004681
chr21	14252654	0.004681
chr21	14252920	0.004683
chr21	14254258	0.004683
chr21	14254270	0.004691
chr21	14254339	0.087742
chr21	14254393	1.06495
chr21	14254838	2.721835
chr21	14255063	0.002845
chr21	14255148	0.002823
chr21	14255231	0.002783
chr21	14255289	0.002756
chr21	14255354	0.002755
chr21	14255500	0.002726
chr21	14255834	0.002726
chr21	14256347	0.002726
chr21	14256498	0.002726
chr21	14256853	0.002727
chr21	14256944	0.002727
chr21	14257220	0.0027270000000000003
chr21	14257605	0.002727
chr21	14257961	0.002727
chr21	14257971	0.002727
chr21	14258421	0.002727
chr21	14258491	0.002727
chr21	14259172	0.002731
chr21	14259680	0.002737
chr21	14259820	0.003725
chr21	14259866	0.303984
chr21	14259892	1.6444260000000002
chr21	14260335	0.011827
chr21	14260824	0.012148
chr21	14261268	0.012148
chr21	14261373	0.0747
chr21	14261721	0.074712
chr21	14261983	0.32071
chr21	14263319	0.344593
chr21	14263552	0.621996
chr21	14263659	0.998114
chr21	14264966	1.007696
chr21	14266277	0.594076
chr21	14266961	0.776988
chr21	14267998	0.753933
chr21	14268560	0.512684
chr21	14269507	0.527479
chr21	14269531	0.534167
chr21	14269785	0.576977
chr21	14270355	0.672573
chr21	14271591	0.9429650000000002
chr21	14272018	1.000978
chr21	14272030	1.062217
chr21	14272372	1.078106
chr21	14273156	1.090805
chr21	14273209	1.17343
chr21	14273260	1.245845
chr21	14273739	1.290365
chr21	14274076	1.299722
chr21	14274084	1.3121139999999998
chr21	14275026	1.316488
chr21	14275032	1.38348
chr21	14275110	1.422567
chr21	14275240	1.420056
chr21	14275833	2.199401
chr21	14275858	4.162577
chr21	14276071	4.165561
chr21	14276081	4.171413
chr21	14276164	4.163178
chr21	14276354	1.477106
chr21	14276911	1.453364
chr21	14276998	1.43417
chr21	14277201	1.414775
chr21	14277351	1.3855439999999999
chr21	14277798	1.371325
chr21	14278044	1.348753
chr21	14278260	1.329162
chr21	14278617	1.316803
chr21	14279839	1.307657
chr21	14280926	1.303037
chr21	14282180	1.310347
chr21	14282465	2.754656
chr21	14283731	2.8170909999999996
chr21	14285390	1.639551
chr21	14286052	1.637584
chr21	14286608	1.311531
chr21	14287033	1.285602
chr21	14287410	1.272941
chr21	14288218	1.24827
chr21	14289810	1.244675
chr21	14291930	1.327087
chr21	14294416	1.344151
chr21	14294855	1.410283
chr21	14295024	4.39036
chr21	14295512	7.066996
chr21	14296063	11.53017
chr21	14296215	6.941498000000001
chr21	14297912	1.178003
chr21	14298703	1.166137
chr21	14299334	1.146736
chr21	14299514	0.717259
chr21	14299523	0.427485
chr21	14300055	0.421263
chr21	14300189	0.41582
chr21	14301911	0.420062
chr21	14302275	0.424141
chr21	14302311	0.42845400000000006
chr21	14303623	0.440451
chr21	14303667	0.45388399999999995
chr21	14304015	0.506866
chr21	14304149	0.576904
chr21	14304262	0.682875
chr21	14304862	0.951451
chr21	14304910	1.185186
chr21	14304924	1.4493279999999997
chr21	14306403	1.410431
chr21	14307976	1.19485
chr21	14308498	1.185306
chr21	14309461	1.222542
chr21	14309480	1.263698
chr21	14309673	1.222768
chr21	14309711	1.121221
chr21	14310012	0.583367
chr21	14310407	0.520448
chr21	14310809	0.534739
chr21	14311521	0.577266
chr21	14311933	0.650371
chr21	14312100	0.689684
chr21	14312233	0.729911
chr21	14312377	0.744558
chr21	14312861	0.777599
chr21	14313131	0.803827
chr21	14313472	0.808636
chr21	14313547	0.82082
chr21	14313663	0.832671
chr21	14313938	0.8489079999999999
chr21	14314684	1.344189
chr21	14314874	1.482294
chr21	14315172	2.042074
chr21	14315466	2.1167710000000004
chr21	14315712	2.155057
chr21	14315720	2.155368
chr21	14315948	2.105831
chr21	14317825	1.938017
chr21	14317874	1.292294
chr21	14317943	0.767464
chr21	14318070	0.531055
chr21	14318811	0.535404
chr21	14319663	0.574777
chr21	14319749	0.6362
chr21	14319789	0.707216
chr21	14320215	1.040686
chr21	14321096	0.968194
chr21	14321155	0.8801889999999999
chr21	14321512	0.700369
chr21	14321956	0.655545
chr21	14322262	0.65751
chr21	14323881	0.642689
chr21	14323944	0.624985
chr21	14323950	0.607253
chr21	14323994	0.593613
chr21	14324721	0.588759
chr21	14324922	0.5348
chr21	14325117	0.486831
chr21	14326487	0.362226
chr21	14326573	0.227567
chr21	14333233	0.222085
chr21	14333344	0.216222
chr21	14335705	0.216604
chr21	14337093	0.242914
chr21	14337293	0.278482
chr21	14337528	0.410913
chr21	14337696	0.560515
chr21	14338713	0.720437
chr21	14339033	0.725088
chr21	14339219	0.7900439999999999
chr21	14339246	0.845639
chr21	14339451	0.862302
chr21	14339463	0.873996
chr21	14339704	0.842888
chr21	14340034	0.976551
chr21	14340089	1.15858
chr21	14340339	0.751965
chr21	14341223	0.72296
chr21	14341362	0.692933
chr21	14341437	0.679513
chr21	14341751	0.638226
chr21	14341851	0.603692
chr21	14342876	0.590314
chr21	14342948	0.579351
chr21	14342975	0.578162
chr21	14343605	0.625663
chr21	14343688	0.689822
chr21	14343964	0.673025
chr21	14344003	0.628105
chr21	14344068	0.598944
chr21	14344106	0.5855599999999999
chr21	14345005	0.585162
chr21	14345081	0.585001
chr21	14345473	0.584486
chr21	14346742	0.583004
chr21	14348082	0.581542
chr21	14348176	0.582146
chr21	14348237	0.580408
chr21	14348400	0.577615
chr21	14348468	0.575893
chr21	14349317	0.583862
chr21	14349963	0.529797
chr21	14350611	0.45427900000000004
chr21	14351297	0.454231
chr21	14352607	0.45491
chr21	14352841	0.457806
chr21	14353321	0.4863529999999999
chr21	14353547	1.954457
chr21	14353681	2.082884
chr21	14354145	25.78808
chr21	14356253	9.152
chr21	14356476	9.13693
chr21	14356879	1.142374
chr21	14357314	0.866524
chr21	14357454	0.7098360000000001
chr21	14357816	0.656218
chr21	14357871	0.613863
chr21	14359037	0.615346
chr21	14359232	0.598828
chr21	14359585	0.575666
chr21	14359703	0.565049
chr21	14360489	0.548153
chr21	14361383	0.541237
chr21	14361991	0.538273
chr21	14363354	0.452119
chr21	14363584	0.181125
chr21	14363587	0.163189
chr21	14364366	0.124969
chr21	14364617	0.105897
chr21	14364790	0.093415
chr21	14365604	0.091447
chr21	14365736	0.090475
chr21	14366208	0.090105
chr21	14367064	0.090023
chr21	14367708	0.08996
chr21	14367778	0.090114
chr21	14367787	0.090146
chr21	14367842	0.09026
chr21	14368262	0.090165
chr21	14368460	0.090396
chr21	14368495	0.090267
chr21	14368752	0.090165
chr21	14369049	0.09062299999999998
chr21	14369099	0.091046
chr21	14369446	0.091004
chr21	14371065	0.093739
chr21	14372273	0.097818
chr21	14372446	0.093004
chr21	14372785	0.093293
chr21	14372801	0.093639
chr21	14372855	0.093797
chr21	14372948	0.094386
chr21	14373069	0.095782
chr21	14373569	0.098711
chr21	14373989	0.09845399999999999
chr21	14374736	0.46649
chr21	14374778	0.466148
chr21	14375182	0.953237
chr21	14375836	0.952937
chr21	14375865	0.113343
chr21	14377536	2.428245
chr21	14378549	0.323597
chr21	14379820	0.607427
chr21	14380699	0.688743
chr21	14380948	0.783493
chr21	14381163	0.863311
chr21	14382257	0.863076
chr21	14382665	0.863429
chr21	14382884	0.8637699999999999
chr21	14383500	0.860537
chr21	14385266	0.597556
chr21	14385509	0.22499800000000003
chr21	14385694	0.114421
chr21	14386657	0.108057
chr21	14387384	0.108044
chr21	14387765	0.108051
chr21	14388839	0.10831399999999998
chr21	14388938	0.10890399999999999
chr21	14391891	0.108973
chr21	14391990	0.109375
chr21	14392694	0.123598
chr21	14392725	0.140877
chr21	14393149	0.18824
chr21	14393581	0.22998800000000003
chr21	14393594	0.275688
chr21	14393699	0.362398
chr21	14393813	0.459107
chr21	14394061	0.939918
chr21	14394895	0.949987
chr21	14396184	0.131808
chr21	14402408	0.131704
chr21	14402579	0.131615
chr21	14402970	0.131459
chr21	14405176	0.131527
chr21	14406236	0.131454
chr21	14406991	0.122108
chr21	14409126	0.11671
chr21	14412177	0.188387
chr21	14412702	0.491541
chr21	14412900	0.552881
chr21	14413120	0.6438320000000001
chr21	14413145	0.87012
chr21	14413950	0.591526
chr21	14415417	0.193483
chr21	14416052	0.150646
chr21	14416062	0.124243
chr21	14417866	0.123964
chr21	14421170	0.124019
chr21	14428641	0.12413500000000001
chr21	14434368	0.124151
chr21	14434772	0.124101
chr21	14440282	0.125049
chr21	14441677	0.126836
chr21	14445962	1.446432
chr21	14446317	2.778042
chr21	14449040	4.416986
chr21	14449487	3.8783459999999996
chr21	14449624	4.474215
chr21	14450086	4.452361
chr21	14450223	4.444197
chr21	14450953	4.49629
chr21	14451966	4.506293
chr21	14452174	4.456486
chr21	14452411	4.394509
chr21	14452521	4.386648
chr21	14453491	3.853816
