Chromosome	Position(bp)	Rate(cM/Mb)
chr15	20791879	21.770706
chr15	20800514	21.581999
chr15	20803392	21.733027
chr15	20803544	21.733027
chr15	20805818	21.731744
chr15	20806746	19.546094
chr15	20807195	18.181666
chr15	20807489	17.482239
chr15	20807577	8.142055
chr15	20807826	8.109487
chr15	20809817	8.186689
chr15	20810642	8.112926
chr15	20813165	8.126076
chr15	20820359	8.04694
chr15	20823593	11.249808
chr15	20837246	8.388098
chr15	20839308	8.838432
chr15	20841611	8.882781
chr15	20842184	8.836517
chr15	20842196	8.837061
chr15	20842657	9.04443
chr15	20843939	9.034227
chr15	20847900	9.035646
chr15	20848098	9.042385
chr15	20850312	9.041703
chr15	20851105	8.858106
chr15	20852646	8.507217
chr15	20855063	8.050947
chr15	20855445	7.991399000000001
chr15	20856884	6.843494000000001
chr15	20866706	0.908888
chr15	20872644	0.9249519999999999
chr15	20874099	0.922694
chr15	20879330	1.057431
chr15	20883361	1.134805
chr15	20883375	2.134968
chr15	20884262	2.6807429999999997
chr15	20885152	3.572344
chr15	20885366	3.8145069999999994
chr15	20885667	3.780573
chr15	20886164	3.80307
chr15	20886842	3.8934539999999997
chr15	20887985	8.866908
chr15	20888115	8.904097
chr15	20888630	13.141819
chr15	20888920	13.561812
chr15	20888967	13.992918
chr15	20889003	14.376375
chr15	20889210	14.491026
chr15	20889306	14.471225
chr15	20889429	14.407517
chr15	20889473	14.305540000000002
chr15	20889846	14.226415
chr15	20890363	14.225952
chr15	20890631	14.225952
chr15	20890798	14.19413
chr15	20890947	14.163531
chr15	20890969	14.163531
chr15	20891046	14.161497999999998
chr15	20891351	13.863648
chr15	20891844	12.149951
chr15	20893702	12.108048
chr15	20893909	11.871325
chr15	20894515	9.970572
chr15	20894895	10.475687
chr15	20895400	10.166894
chr15	20895495	8.739085
chr15	20895878	8.480865
chr15	20896249	8.394734
chr15	20896415	8.382844
chr15	20896621	8.304222
chr15	20896772	8.275558
chr15	20896789	8.225051
chr15	20898249	8.270547
chr15	20898302	8.325814
chr15	20898610	8.350097
chr15	20898926	8.370925
chr15	20899190	8.366868
chr15	20899195	8.35718
chr15	20900085	8.36611
chr15	20900342	8.308125
chr15	20900519	2.832157
chr15	20900668	2.727951
chr15	20901247	2.436091
chr15	20901515	0.448457
chr15	20905833	0.441125
chr15	20908541	0.441459
chr15	20909450	0.44327999999999995
chr15	20909462	2.108627
chr15	20909727	4.404574
chr15	20911139	4.404284
chr15	20913228	4.42138
chr15	20913369	4.425494
chr15	20913425	4.436139
chr15	20913454	4.436139
chr15	20913722	4.471921
chr15	20915144	4.527944
chr15	20915595	4.752117
chr15	20917343	5.201144
chr15	20919414	5.22638
chr15	20919810	5.611066
chr15	20922009	5.598546
chr15	20925598	5.593017
chr15	20926417	5.598314
chr15	20926647	5.890306
chr15	20926840	9.951226
chr15	20926871	9.951226
chr15	20927282	9.983599
chr15	20927557	9.983599
chr15	20928326	9.96938
chr15	20928395	9.916286
chr15	20928419	9.915242
chr15	20928474	9.915242
chr15	20929069	4.599617
chr15	20932322	4.599617
chr15	20933161	4.59981
chr15	20933957	4.59979
chr15	20937641	4.616153
chr15	20942236	4.616153
chr15	20942918	4.814521
chr15	20944039	5.049398
chr15	20944445	5.081274
chr15	20945351	5.077313
chr15	20945564	5.077313
chr15	20945821	5.077313
chr15	20945824	5.077969
chr15	20945888	5.078872
chr15	20947324	5.087467000000001
chr15	20948201	5.084966
chr15	20950136	5.084966
chr15	20950442	5.311146
chr15	20950587	5.311146
chr15	20950740	5.548977
chr15	20950805	5.682172
chr15	20950881	0.0
chr15	20951428	0.0
chr15	20951536	0.0
chr15	20952181	0.0
chr15	20952335	0.0
chr15	20952464	0.0
chr15	20952507	0.0
chr15	20952811	0.0
chr15	20953689	0.0
chr15	20953809	0.0
chr15	20953900	0.0
chr15	20954123	0.0
chr15	20954209	0.0
chr15	20954337	0.0
chr15	20954790	0.0
chr15	20954821	0.0
chr15	20954869	0.0
chr15	20954878	0.0
chr15	20954940	0.0
chr15	20955237	0.0
chr15	20955371	0.0
chr15	20956011	0.0
chr15	20956557	0.0
chr15	20956667	0.0
chr15	20956788	0.0
chr15	20956803	0.0
chr15	20957423	0.0
chr15	20957733	0.0
chr15	20957852	0.0
chr15	20957975	0.0
chr15	20958146	0.0
chr15	20959037	0.0
chr15	20959909	0.0
chr15	20959991	0.0
chr15	20960369	0.0
chr15	20960408	0.0
chr15	20960654	0.0
chr15	20960699	0.0
chr15	20961290	0.0
chr15	20962051	0.0
chr15	20962764	0.0
chr15	20962836	0.0
chr15	20963064	0.0
chr15	20988712	0.0
chr15	20988783	0.0
chr15	20994922	0.0
chr15	20994987	0.0
chr15	20995107	0.0
chr15	20995256	0.0
chr15	20995482	0.0
chr15	20995620	0.0
chr15	21259493	0.0
chr15	21259673	0.0
chr15	21260947	0.0
chr15	21261151	0.0
chr15	21262909	0.0
chr15	21264074	0.0
chr15	21264537	0.0
chr15	21264896	0.0
chr15	21265908	0.0
chr15	21266481	0.0
chr15	21267174	0.0
chr15	21268163	0.0
chr15	21268540	0.0
chr15	21268743	0.0
chr15	21269010	0.0
chr15	21269905	0.0
chr15	21270085	0.0
chr15	21270436	0.0
chr15	21270773	0.0
chr15	21272114	0.0
chr15	21272262	0.0
chr15	21272630	0.0
chr15	21273699	0.0
chr15	21274817	0.0
chr15	21274845	0.0
chr15	21276100	0.0
chr15	21278534	0.0
chr15	21278606	0.0
chr15	21279128	0.0
chr15	21279430	0.0
chr15	21280917	0.0
chr15	21281579	0.0
chr15	21282052	0.0
chr15	21283747	0.0
chr15	21285415	0.0
chr15	21285519	0.0
chr15	21286159	0.0
chr15	21286732	0.0
chr15	21286741	0.0
chr15	21286963	0.0
chr15	21287076	0.0
chr15	21287548	0.0
chr15	21290428	0.0
chr15	21291440	0.0
chr15	21291704	0.0
chr15	21292529	0.0
chr15	21293386	0.0
chr15	21293876	0.0
chr15	21293951	0.0
chr15	21294403	0.0
chr15	21294509	18.38188
chr15	21294682	18.381032
chr15	21295096	18.381032
chr15	21295272	18.379839
chr15	21296834	18.378432
chr15	21297007	18.376119
chr15	21297246	18.37409
chr15	21297275	18.37409
chr15	21297307	18.371223
chr15	21297317	18.367863000000003
chr15	21298309	18.367863
chr15	21298360	17.555552781884476
chr15	21398738	11.151362000000002
chr15	21399124	11.388753
chr15	21399419	11.324265
chr15	21399732	6.6532470575832425
chr15	21472201	5.676898028791621
chr15	21999180	4.700549
chr15	22009034	4.484686
chr15	22009207	4.228587
chr15	22009269	3.972418
chr15	22009328	4.054147
chr15	22010359	4.014654
chr15	22010382	3.95704
chr15	22011483	4.004541
chr15	22011684	4.039796
chr15	22012240	3.992362
chr15	22012339	3.9624299999999995
chr15	22012629	3.940475
chr15	22012637	3.910821
chr15	22014146	3.91412
chr15	22014407	3.924923
chr15	22015683	4.084236
chr15	22016462	4.121629
chr15	22016693	4.176426
chr15	22016891	4.263429
chr15	22017104	4.394911
chr15	22017143	4.489646
chr15	22017222	4.488965
chr15	22017822	4.491542
chr15	22018201	4.497362
chr15	22018452	4.501068
chr15	22018824	4.504443
chr15	22019020	4.491763
chr15	22020045	4.352961
chr15	22021225	0.95094
chr15	22021535	0.865016
chr15	22021775	0.442237
chr15	22027230	3.855378
chr15	22027438	3.868926
chr15	22027594	4.062679
chr15	22027699	3.468673
chr15	22027793	1.347827
chr15	22030606	3.588467
chr15	22031012	7.613060000000001
chr15	22031302	12.211162
chr15	22031438	12.594076999999999
chr15	22031532	12.63445
chr15	22031614	12.644649
chr15	22031830	12.652229
chr15	22031874	12.651607
chr15	22032106	12.220698
chr15	22032357	12.222542999999998
chr15	22032410	12.222543
chr15	22032481	12.1371
chr15	22032515	10.878926
chr15	22032580	2.007155
chr15	22032867	1.07966
chr15	22033089	1.070833
chr15	22033163	0.903683
chr15	22037036	0.932063
chr15	22037966	1.086846
chr15	22039820	2.402054
chr15	22039845	2.4264330000000003
chr15	22040717	2.483767
chr15	22040734	2.6408
chr15	22041494	2.637076
chr15	22041838	3.700831
chr15	22042242	4.058909
chr15	22042280	4.422785
chr15	22042458	4.367286
chr15	22042495	4.281374
chr15	22042920	4.280314
chr15	22043228	4.270536
chr15	22043614	4.138808
chr15	22043667	3.623146
chr15	22044401	3.475433
chr15	22044800	2.655273
chr15	22045997	2.595936
chr15	22045998	2.5459060000000004
chr15	22046113	2.391135
chr15	22046304	1.140713
chr15	22051369	1.574705
chr15	22052675	2.500215
chr15	22054462	2.535047
chr15	22054634	2.536892
chr15	22056619	2.531217
chr15	22056928	2.516713
chr15	22057881	2.516894
chr15	22058154	2.510159
chr15	22058898	2.510403
chr15	22063288	2.533626
chr15	22063309	2.544759
chr15	22063353	2.551828
chr15	22063553	2.508479
chr15	22066186	2.510212
chr15	22066342	2.51026
chr15	22067211	2.510667
chr15	22074752	3.608067
chr15	22076858	3.693957
chr15	22076915	3.710778
chr15	22078479	3.720625
chr15	22078660	3.7261850000000005
chr15	22078827	3.731289
chr15	22078834	3.730936
chr15	22078855	3.7353
chr15	22079272	3.73534
chr15	22079517	3.738369
chr15	22080159	3.739732
chr15	22080184	3.741315
chr15	22080425	3.741839
chr15	22080911	3.7419860000000003
chr15	22081297	3.739242
chr15	22081910	3.740757
chr15	22081977	3.740832
chr15	22082499	3.708423
chr15	22083068	3.678918
chr15	22083314	3.489378
chr15	22083545	2.758955
chr15	22083913	2.759431
chr15	22084363	2.65315
chr15	22085335	2.65285
chr15	22085390	2.652714
chr15	22086343	2.760019
chr15	22086543	2.760019
chr15	22087089	2.7993620000000004
chr15	22087519	2.850613
chr15	22088050	2.868482
chr15	22088561	2.901837
chr15	22089256	2.905713
chr15	22090340	3.359513
chr15	22091136	3.359513
chr15	22091147	4.426298
chr15	22091337	4.426298
chr15	22091429	4.500898
chr15	22092094	4.528326
chr15	22092257	4.529017
chr15	22092981	4.530646
chr15	22093690	4.530646
chr15	22093852	4.530545
chr15	22093950	4.531184
chr15	22094035	4.520738
chr15	22095341	4.513188
chr15	22095705	4.464313
chr15	22096111	4.415182
chr15	22096427	3.9799249999999997
chr15	22096476	3.551063
chr15	22097009	3.338302
chr15	22097147	3.131228
chr15	22098172	2.143511
chr15	22099445	1.365802
chr15	22102326	1.131785
chr15	22105550	1.03061
chr15	22121578	6.824207000000001
chr15	22121925	8.096717
chr15	22122116	8.099858
chr15	22122291	8.103854
chr15	22122310	8.096679
chr15	22122333	8.08583
chr15	22122392	7.753307
chr15	22122934	6.978741
chr15	22123143	2.64958
chr15	22125874	2.625228
chr15	22126003	2.66173
chr15	22126629	2.664365
chr15	22127303	2.660486
chr15	22127948	2.658068
chr15	22132510	2.6635969999999998
chr15	22132564	2.663762
chr15	22133273	2.663401
chr15	22133525	2.666968
chr15	22133698	2.6672570000000007
chr15	22133812	2.670936
chr15	22134397	2.324524
chr15	22134594	2.085713
chr15	22135108	1.987147
chr15	22135196	1.906347
chr15	22136050	1.905565
chr15	22136228	1.9046409999999998
chr15	22138518	1.9047170000000002
chr15	22138907	9.874765
chr15	22139096	11.775309999999998
chr15	22139448	11.812375
chr15	22139647	11.797635
chr15	22139678	11.777393
chr15	22139682	11.77673
chr15	22140014	11.77673
chr15	22140015	11.059594
chr15	22140240	9.147567
chr15	22140283	9.148787
chr15	22140642	9.129722
chr15	22140968	8.615412
chr15	22140993	8.016359
chr15	22141905	8.016359
chr15	22142223	8.016359
chr15	22144029	8.018277
chr15	22144206	8.0189
chr15	22144684	8.017962
chr15	22144821	8.017861
chr15	22144945	8.018243
chr15	22145765	8.018243
chr15	22146898	8.0178
chr15	22147595	8.016738
chr15	22148831	8.015886
chr15	22149467	8.013347
chr15	22150293	8.006385
chr15	22153058	8.016173
chr15	22153604	7.921223
chr15	22153760	7.754156
chr15	22153870	7.459619
chr15	22155188	7.143457999999999
chr15	22155980	7.143458
chr15	22156788	7.039631
chr15	22157024	6.976188
chr15	22157215	7.008325
chr15	22157663	3.206089
chr15	22158420	2.377642
chr15	22158717	1.924086
chr15	22160454	1.909715
chr15	22160801	1.755106
chr15	22160995	1.747564
chr15	22161108	1.579481
chr15	22161186	1.324046
chr15	22164060	1.324909
chr15	22165584	1.306879
chr15	22167553	1.307285
chr15	22167587	1.30731
chr15	22168591	1.293447
chr15	22168672	1.282813
chr15	22174714	3.95512
chr15	22174908	4.000096
chr15	22175226	3.999728
chr15	22175317	3.9789130000000004
chr15	22176605	2.668954
chr15	22177151	1.929459
chr15	22178051	1.573187
chr15	22180552	2.699845
chr15	22181152	2.70588
chr15	22181159	2.714752
chr15	22181814	2.469899
chr15	22181974	1.56165
chr15	22183741	1.561573
chr15	22186965	1.573094
chr15	22188218	1.584231
chr15	22191130	1.616648
chr15	22191536	3.428254
chr15	22191798	3.5422330000000004
chr15	22192721	3.5562309999999995
chr15	22193323	3.089853
chr15	22193818	2.601296
chr15	22193941	1.960524
chr15	22194027	1.547166
chr15	22195326	1.546537
chr15	22196402	1.530529
chr15	22198726	2.914307
chr15	22198812	5.804665
chr15	22198927	6.874692
chr15	22199721	13.391546
chr15	22199887	13.391546
chr15	22199979	13.391546
chr15	22200030	13.394622
chr15	22200189	13.388968
chr15	22200288	13.388968
chr15	22200568	12.032544
chr15	22201220	12.032639
chr15	22201546	5.377912
chr15	22201606	5.335637
chr15	22202067	1.354998
chr15	22206805	1.357782
chr15	22208915	1.3603260000000001
chr15	22209314	1.359321
chr15	22212691	1.359317
chr15	22214919	1.358991
chr15	22216247	1.36036
chr15	22218880	1.361898
chr15	22221180	1.367273
chr15	22223371	1.372515
chr15	22226843	1.390729
chr15	22227130	1.413814
chr15	22228433	1.424841
chr15	22229259	1.433034
chr15	22230792	1.498585
chr15	22232116	1.510739
chr15	22232389	1.59531
chr15	22234847	1.609496
chr15	22234932	1.8841959999999998
chr15	22238154	4.190024
chr15	22239602	4.404789
chr15	22239616	5.257054999999999
chr15	22253153	5.034002
chr15	22253663	4.692699
chr15	22253680	4.191727
chr15	22255345	4.133826
chr15	22256018	3.833099
chr15	22264652	3.819005
chr15	22270557	3.824763
chr15	22283416	4.193197
chr15	22283866	4.513745
chr15	22285214	4.58046
chr15	22285922	4.596817
chr15	22288167	4.619872
chr15	22288239	4.648413
chr15	22289469	4.648413
chr15	22289825	4.64966
chr15	22291165	4.65217
chr15	22291803	4.654626
chr15	22293107	4.656077
chr15	22293622	4.663568
chr15	22298875	7.86231
chr15	22300068	8.7134945
chr15	22584916	9.564679
chr15	22603781	9.413599
chr15	22622113	8.833182
chr15	22638922	8.504492
chr15	22645573	5.944885
chr15	22646627	3.1377330000000003
chr15	22646841	2.053453
chr15	22649981	2.055826
chr15	22650811	2.067808
chr15	22651406	2.067586
chr15	22653103	2.431621
chr15	22657385	2.431076
chr15	22672683	2.431332
chr15	22677110	2.43133
chr15	22684965	2.438289
chr15	22687852	2.438532
chr15	22687999	2.438658
chr15	22696838	2.438256
chr15	22707384	2.206819
chr15	22710664	2.209958
chr15	22711765	2.208237
chr15	22712630	2.093403
chr15	22717880	2.09126855027973
chr15	22724851	2.1021437577553153
chr15	22727720	2.12519161694457
chr15	22732158	2.2871467009685227
chr15	22732984	2.296825
chr15	22734627	2.305712
chr15	22735372	2.336911
chr15	22735735	2.467234047043865
chr15	22737308	3.463824
chr15	22738228	4.320126
chr15	22738858	4.377444286456253
chr15	22741361	4.382260016668816
chr15	22741362	4.387075746881378
chr15	22750180	2.453243
chr15	22751071	1.0886729497716896
chr15	22758736	0.54517458219942
chr15	22763219	0.5469014258502459
chr15	22777656	0.544299
chr15	22788624	0.538046
chr15	22790313	1.22691
chr15	22790485	1.996785
chr15	22793790	1.127913
chr15	22794683	0.9796510000000002
chr15	22795059	0.897892
chr15	22795210	0.701308
chr15	22796822	0.696776
chr15	22797845	0.700356
chr15	22800405	0.741491
chr15	22800412	0.780685
chr15	22800540	0.78301
chr15	22801415	0.7826279999999999
chr15	22804591	0.7826459999999998
chr15	22804937	0.782498
chr15	22805487	2.899936
chr15	22806331	2.89634
chr15	22807274	2.880976
chr15	22807400	2.860345
chr15	22807421	2.841145
chr15	22810265	5.754435
chr15	22810958	5.754435000000001
chr15	22811792	13.540228
chr15	22812786	13.692157
chr15	22813082	13.688783
chr15	22813673	13.16505
chr15	22815964	0.46503
chr15	22818080	0.443213
chr15	22818459	0.444381
chr15	22819228	0.46606100000000006
chr15	22819855	0.480684
chr15	22820435	0.601588
chr15	22822086	0.59349
chr15	22822202	0.58776
chr15	22822440	0.585155
chr15	22824525	0.80769
chr15	22825210	0.817708
chr15	22825365	0.83541
chr15	22825643	0.837881
chr15	22826165	0.973013
chr15	22826212	0.974368
chr15	22826663	1.031426
chr15	22826753	1.073358
chr15	22826887	1.074803
chr15	22827940	13.730368
chr15	22829171	21.240279
chr15	22829828	33.684414
chr15	22830912	33.684414
chr15	22832211	33.684414
chr15	22835547	20.432421
chr15	22835777	8.660282
chr15	22836311	8.380385
chr15	22836521	0.49774499999999994
chr15	22839065	0.46560099999999993
chr15	22839264	0.436158
chr15	22840145	0.337949
chr15	22840227	0.188596
chr15	22843606	0.091254
chr15	22845400	0.053452
chr15	22846052	0.046238
chr15	22846219	0.041249
chr15	22848244	0.079052
chr15	22848302	0.118344
chr15	22848989	0.151241
chr15	22849049	0.180709
chr15	22849066	0.20298299999999997
chr15	22849249	0.202972
chr15	22850231	0.203057
chr15	22851088	0.197931
chr15	22851099	2.760195
chr15	22851157	2.754072
chr15	22851337	1.362133
chr15	22851395	0.189955
chr15	22851552	0.211418
chr15	22851829	0.287239
chr15	22851954	0.3468
chr15	22852091	0.403016
chr15	22853111	0.362321
chr15	22854128	0.29732
chr15	22854799	0.145235
chr15	22856015	0.142308
chr15	22856509	0.142019
chr15	22859941	0.143039
chr15	22860319	0.144092
chr15	22862557	0.145392
chr15	22863498	0.176393
chr15	22863675	0.222098
chr15	22865199	0.222339
chr15	22865758	0.223205
chr15	22865960	0.3724
chr15	22866083	0.552394
chr15	22866360	0.745902
chr15	22867686	0.969351
chr15	22867865	1.547225
chr15	22868110	1.547822
chr15	22868174	1.6978429999999998
chr15	22868493	1.697777
chr15	22868650	1.697137
chr15	22869604	1.698352
chr15	22869664	1.699009
chr15	22871014	1.699093
chr15	22871284	1.706697
chr15	22871376	1.708503
chr15	22871483	1.711135
chr15	22871615	1.697536
chr15	22872795	1.68829
chr15	22873189	1.305509
chr15	22873210	0.870019
chr15	22876854	0.870638
chr15	22878146	0.880472
chr15	22878367	0.894393
chr15	22878472	0.909827
chr15	22878575	0.915476
chr15	22879185	0.91033
chr15	22879582	0.895708
chr15	22879853	0.882437
chr15	22881833	0.899817
chr15	22882037	0.8988139999999999
chr15	22882213	1.133064
chr15	22882722	2.845844
chr15	22883149	2.844523
chr15	22884807	2.502878
chr15	22886632	1.5347500000000003
chr15	22887379	1.3942330000000003
chr15	22888223	1.436179
chr15	22891641	1.640131
chr15	22892100	7.187806999999999
chr15	22892682	7.216553
chr15	22893508	7.268172
chr15	22896156	1.167605
chr15	22896606	0.97771
chr15	22900773	1.068948
chr15	22900871	1.247778
chr15	22901503	6.658894
chr15	22903835	9.605265
chr15	22904773	9.078273
chr15	22905423	0.35102
chr15	22907409	0.3551
chr15	22907542	0.358617
chr15	22907853	0.363388
chr15	22908097	0.36592
chr15	22908420	0.367496
chr15	22908942	0.370917
chr15	22909814	0.42323
chr15	22910102	0.512087
chr15	22910883	1.194998
chr15	22911848	0.989673
chr15	22912129	0.852156
chr15	22912199	0.705766
chr15	22912367	0.695897
chr15	22912568	0.802197
chr15	22912620	0.919642
chr15	22913936	1.364138
chr15	22914309	2.949569
chr15	22914963	4.534468
chr15	22918054	4.567346
chr15	22918708	4.56103
chr15	22919247	4.554808
chr15	22919486	4.549452
chr15	22923239	4.553704
chr15	22924638	4.788716
chr15	22925043	14.376147
chr15	22925063	23.312189
chr15	22926123	23.312652999999997
chr15	22927006	23.312653
chr15	22927662	23.312652999999997
chr15	22928507	7.804867
chr15	22932397	2.399105
chr15	22935229	2.398602
chr15	22935879	2.379429
chr15	22937432	2.211764
chr15	22938142	0.3665550000000001
chr15	22939649	0.36521400000000004
chr15	22939750	0.364833
chr15	22939763	0.364037
chr15	22940421	0.36428
chr15	22940556	0.364501
chr15	22940687	0.364705
chr15	22941622	0.366436
chr15	22942059	0.372309
chr15	22942223	0.38226
chr15	22942883	0.422291
chr15	22943000	0.467292
chr15	22944534	0.467249
chr15	22945115	0.471546
chr15	22945900	0.478866
chr15	22946340	0.489994
chr15	22946838	0.503644
chr15	22947443	0.510183
chr15	22947462	0.516385
chr15	22948583	0.519655
chr15	22948923	0.522342
chr15	22948970	0.523443
chr15	22949153	0.52524
chr15	22950369	0.525108
chr15	22950491	0.524044
chr15	22950618	0.523717
chr15	22952166	0.523202
chr15	22952349	0.522999
chr15	22953042	0.522925
chr15	22953652	0.523376
chr15	22954107	0.525607
chr15	22954410	0.533963
chr15	22954688	1.922483
chr15	22954786	4.699861
chr15	22955471	10.532192
chr15	22956905	23.528171999999998
chr15	22960926	2.9721
chr15	22961691	2.760233
chr15	22962743	2.719186
chr15	22963120	2.682897
chr15	22963646	2.757206
chr15	22963860	2.7645540000000004
chr15	22964675	2.725215
chr15	22964788	2.143959
chr15	22964805	1.293065
chr15	22965506	1.265133
chr15	22965748	1.027603
chr15	22967420	0.84124
chr15	22967436	0.655778
chr15	22967497	0.4278469999999999
chr15	22968755	0.344467
chr15	22979150	2.82974
chr15	22983711	2.829422
chr15	22986842	20.891692
chr15	22989525	20.891692
chr15	22990827	20.885135
chr15	22991129	2.915692
chr15	22992081	1.740584
chr15	22992341	0.658806
chr15	22995342	0.712978
chr15	22996032	0.712437
chr15	22996178	2.301158
chr15	22996809	0.414879
chr15	22997015	0.624997
chr15	22999283	0.3759469999999999
chr15	22999742	0.37265
chr15	23000269	0.373004
chr15	23001819	0.374534
chr15	23002267	0.376581
chr15	23002791	0.377156
chr15	23003207	0.377156
chr15	23003263	0.377037
chr15	23003303	0.377365
chr15	23003520	0.377443
chr15	23004399	0.377443
chr15	23004766	0.377074
chr15	23004805	0.376645
chr15	23006421	0.376009
