Chromosome	Position(bp)	Rate(cM/Mb)
chr16	227125	0.20031100000000002
chr16	227459	0.218193
chr16	227913	0.250586
chr16	234557	0.335746
chr16	235314	0.476295
chr16	236983	0.514855
chr16	243563	0.682989
chr16	243916	1.02809
chr16	244387	1.027174
chr16	245719	0.716151
chr16	245796	0.415699
chr16	248138	0.406623
chr16	248251	0.40625999999999995
chr16	248589	0.405981
chr16	250642	0.40567
chr16	254515	0.404411
chr16	254804	0.40342
chr16	254850	0.403257
chr16	255378	0.402632
chr16	260381	0.40285400000000005
chr16	260575	0.40285600000000005
chr16	261854	1.358607
chr16	262636	1.364438
chr16	268414	1.543342
chr16	268475	1.727518
chr16	269512	8.108977599672869
chr16	274403	8.10621
chr16	276455	8.049296
chr16	278916	7.802997999999999
chr16	279671	7.748332
chr16	279819	7.692629000000001
chr16	283146	7.740439
chr16	285373	5.089226
chr16	286396	4.726701
chr16	286916	2.339703
chr16	287017	0.9291020000000001
chr16	287678	0.523718
chr16	289385	0.524063
chr16	291079	0.529264
chr16	291385	0.529267
chr16	291664	0.543107
chr16	292191	0.559001
chr16	296474	0.561869
chr16	296772	0.564171
chr16	297326	0.600599
chr16	298222	0.620885
chr16	298687	0.632179
chr16	299221	0.632867
chr16	299293	0.631498
chr16	299331	0.632525
chr16	301673	0.635127
chr16	302736	0.637026
chr16	304143	0.637049
chr16	306105	0.643578
chr16	306689	0.616379
chr16	307424	0.616816
chr16	308308	0.61707
chr16	309567	0.56659
chr16	309953	0.516584
chr16	312459	0.47776099999999994
chr16	312638	0.436962
chr16	317174	0.440191
chr16	317984	0.442767
chr16	319140	0.447414
chr16	319384	0.454668
chr16	319663	0.45626900000000004
chr16	322597	0.458936
chr16	323817	0.45880400000000005
chr16	325198	0.46091699999999997
chr16	325782	0.462954
chr16	325900	0.463802
chr16	326781	0.464421
chr16	327794	0.46279899999999996
chr16	330425	0.4628340000000001
chr16	331141	0.460394
chr16	331590	0.4576200000000001
chr16	336423	0.4574
chr16	337867	0.457528
chr16	342461	0.463262
chr16	343342	0.467757
chr16	345396	0.466018
chr16	347044	0.455635
chr16	347269	0.442698
chr16	348151	0.437367
chr16	350245	0.437403
chr16	350475	0.437419
chr16	351209	0.43761399999999995
chr16	354750	1.021647
chr16	355416	1.092071
chr16	358372	0.484167
chr16	359415	0.510385
chr16	360054	0.571018
chr16	360212	0.632263
chr16	364930	0.629985
chr16	369092	0.630823
chr16	369154	0.62871
chr16	370140	0.628227
chr16	370907	0.627334
chr16	374277	0.628252
chr16	374420	0.630529
chr16	376432	0.630824
chr16	376476	0.636076
chr16	379951	0.777215
chr16	380011	1.641548
chr16	382751	2.933078
chr16	383623	6.408691
chr16	386257	6.76956
chr16	389550	7.181346
chr16	391809	7.848904
chr16	392805	1.740738
chr16	396362	1.910282
chr16	398172	2.464117
chr16	399345	2.689177
chr16	399554	2.874489
chr16	400309	2.900094
chr16	400759	2.826624
chr16	401026	2.826219
chr16	405232	2.825379
chr16	405497	2.806107
chr16	405646	2.350462
chr16	406416	1.234675
chr16	406483	0.203773
chr16	411762	0.203834
chr16	417585	0.20625
chr16	423930	0.207331
chr16	424180	0.20949
chr16	427619	0.20989599999999997
chr16	430096	0.212418
chr16	430510	0.214507
chr16	430875	0.216546
chr16	435555	0.237298
chr16	439193	0.24891
chr16	439603	0.761577
chr16	440267	0.805435
chr16	440645	0.771667
chr16	441405	0.749147
chr16	441566	0.746232
chr16	442368	0.7441759999999998
chr16	443863	0.746242
chr16	445538	0.6851620000000002
chr16	445662	0.480976
chr16	451362	0.32219
chr16	457904	0.324807
chr16	460417	0.356045
chr16	461094	0.365979
chr16	461183	0.384366
chr16	461337	0.398835
chr16	461763	0.405193
chr16	461967	0.345412
chr16	464407	0.315629
chr16	466922	0.315086
chr16	471532	0.315187
chr16	471579	0.315219
chr16	472672	0.315274
chr16	474305	0.31537
chr16	475812	0.31594
chr16	477457	0.322251
chr16	477961	0.334835
chr16	483465	0.335166
chr16	484954	0.33533
chr16	485136	0.335377
chr16	486631	0.335768
chr16	486686	0.336513
chr16	487913	0.368268
chr16	489140	1.065423
chr16	490258	3.822275
chr16	492029	3.7643750000000002
chr16	497207	1.6160850000000002
chr16	497297	0.861728
chr16	497458	0.099018
chr16	500337	0.097084
chr16	502621	0.097157
chr16	506298	0.097128
chr16	506375	0.097191
chr16	506801	0.097477
chr16	514881	0.097781
chr16	520623	0.221621
chr16	522855	2.523763
chr16	525312	2.44232
chr16	530124	0.580962
chr16	537804	7.720723
chr16	541586	4.859471
chr16	544453	4.70822
chr16	546073	4.827984
chr16	546442	4.279385
chr16	551632	8.775149
chr16	552595	8.779778
chr16	554554	9.003925
chr16	556104	9.003925
chr16	559130	8.954815
chr16	562698	1.023461
chr16	573238	0.417204
chr16	574114	0.321226
chr16	576346	0.008018
chr16	578302	0.007984
chr16	580089	0.007976
chr16	580405	0.007972
chr16	580665	0.007972
chr16	580710	0.007972
chr16	580902	0.007972
chr16	582767	0.007972
chr16	583125	0.007989
chr16	583353	0.008196
chr16	583354	0.008513
chr16	583764	0.008634
chr16	585525	2.142401
chr16	585794	0.380812
chr16	587212	0.063588
chr16	591164	0.07502
chr16	592610	0.131453
chr16	593873	0.139177
chr16	594393	0.1705
chr16	594438	0.204436
chr16	595968	0.20094400000000004
chr16	596388	0.198732
chr16	596421	0.196717
chr16	596571	0.193498
chr16	596639	0.188267
chr16	596865	0.184551
chr16	597006	0.158353
chr16	597094	0.159383
chr16	600788	0.132773
chr16	601115	0.11595400000000002
chr16	601279	0.102328
chr16	602941	0.096463
chr16	605262	1.909198
chr16	605648	1.015681
chr16	605686	0.092114
chr16	609543	0.09167600000000001
chr16	611080	0.09149
chr16	611142	0.091508
chr16	611335	0.091191
chr16	615323	0.091103
chr16	621245	0.09483899999999999
chr16	624424	0.096296
chr16	625680	0.152892
chr16	626261	0.258585
chr16	626989	1.03339
chr16	627629	0.354016
chr16	627854	0.284937
chr16	628020	0.261157
chr16	628430	0.260261
chr16	628877	0.262421
chr16	629241	0.262389
chr16	629412	0.276585
chr16	629953	0.292661
chr16	630695	0.367972
chr16	632566	0.39950299999999994
chr16	635708	0.893353
chr16	647118	0.893084
chr16	647249	0.887565
chr16	650644	0.8819709999999998
chr16	655795	0.732696
chr16	657295	0.718089
chr16	660255	0.4765940000000001
chr16	661905	0.229117
chr16	662867	0.230769
chr16	665060	0.239043
chr16	665990	0.260242
chr16	666287	0.361945
chr16	666428	0.519916
chr16	667523	0.606363
chr16	667544	0.69859
chr16	670746	0.701519
chr16	670960	0.833994
chr16	670986	0.9777610000000001
chr16	674084	0.9735070000000001
chr16	675335	0.9585279999999999
chr16	681725	0.9027659999999998
chr16	681771	0.854261
chr16	685921	0.9923730000000001
chr16	687793	1.010079
chr16	690466	1.219977
chr16	696884	1.221047
chr16	700107	1.4642809999999997
chr16	701873	1.471938
chr16	704230	1.462547
chr16	707459	1.461521
chr16	709602	1.501358
chr16	710298	1.641617
chr16	710411	1.786972
chr16	714040	0.956021
chr16	716485	0.812952
chr16	718334	0.810833
chr16	719247	0.8117249999999999
chr16	720103	0.825318
chr16	720148	0.838518
chr16	724692	0.79935
chr16	728024	0.773282
chr16	728820	0.735469
chr16	730339	0.697435
chr16	733004	0.690043
chr16	735279	0.675116
chr16	737738	0.674086
chr16	739761	4.227947
chr16	742190	16.672153
chr16	748489	16.443867
chr16	750821	16.429532
chr16	751627	16.425084
chr16	751796	16.424755
chr16	752234	16.470067
chr16	754760	16.215266
chr16	756655	15.782223
chr16	759963	14.561132999999998
chr16	760039	12.305922
chr16	760143	1.439616
chr16	761433	1.327703
chr16	761746	1.276508
chr16	766072	1.272484
chr16	768559	1.26629
chr16	774098	1.266374
chr16	778466	1.265602
chr16	778844	1.3835860000000002
chr16	779230	1.389241
chr16	779583	1.288068
chr16	779955	1.26407
chr16	780953	1.240554
chr16	781464	1.187611
chr16	781496	1.124149
chr16	781539	1.052133
chr16	785298	1.047032
chr16	786149	1.043588
chr16	789978	0.9212
chr16	790378	0.77273
chr16	790597	0.773016
chr16	790769	0.695798
chr16	791710	0.676734
chr16	795819	0.676443
chr16	797597	0.677245
chr16	797743	0.677474
chr16	802137	1.051023
chr16	804689	2.296725
chr16	805717	13.130489
chr16	810673	13.113088
chr16	812833	7.5796790000000005
chr16	815040	3.3583750000000006
chr16	817937	3.322947
chr16	818453	2.184032
chr16	820950	1.962748
chr16	824641	2.090348
chr16	824650	2.238849
chr16	825050	2.533107
chr16	825068	2.842299
chr16	825116	3.101297
chr16	825402	2.909982
chr16	825708	2.915533
chr16	825737	1.839094
chr16	825772	1.839094
chr16	828324	1.839094
chr16	828634	1.8388
chr16	830773	1.839606
chr16	835032	1.85978
chr16	836376	1.859829
chr16	839656	1.9925029999999997
chr16	841352	1.99212
chr16	842018	2.9450980000000007
chr16	845079	25.569325
chr16	847566	25.706134000000002
chr16	848328	6.602012
chr16	852322	4.904711
chr16	853638	4.829569
chr16	853776	4.829569
chr16	854551	4.702221
chr16	854871	4.702221
chr16	854995	4.621738
chr16	855016	4.527942
chr16	855031	4.15992
chr16	855122	1.151829
chr16	855356	1.134917
chr16	855559	1.090045
chr16	855563	1.0889910000000003
chr16	855622	1.086955
chr16	855762	1.058126
chr16	856225	1.005447
chr16	856887	0.545269
chr16	860950	0.588756
chr16	861717	0.728056
chr16	863781	0.728023
chr16	864426	0.727996
chr16	866122	0.7278149999999999
chr16	867767	0.737259
chr16	870310	0.739474
chr16	870416	0.781343
chr16	873865	4.006816
chr16	878106	1.14288
chr16	879428	0.9814409999999999
chr16	879711	0.9508440000000001
chr16	880010	0.9302800000000001
chr16	881686	0.946988
chr16	882359	1.033759
chr16	883238	1.244479
chr16	883778	2.03636
chr16	883911	2.645139
chr16	884180	2.887947
chr16	884679	3.024721
chr16	885480	3.743614
chr16	885567	13.305526
chr16	888014	13.305526
chr16	888106	13.299083
chr16	888365	12.525059
chr16	888967	12.502801
chr16	889312	12.489404000000002
chr16	889795	2.551214
chr16	893361	2.285431
chr16	897817	47.301708
chr16	898966	47.301708
chr16	900922	0.161261
chr16	907885	0.155983
chr16	910725	0.151122
chr16	911051	0.148972
chr16	915679	0.148983
chr16	918292	0.149111
chr16	920598	0.149067
chr16	924411	0.149066
chr16	925966	0.148943
chr16	926554	0.14888
chr16	929006	0.14894
chr16	932456	0.658422
chr16	932503	1.168873
chr16	932572	1.246433
chr16	932832	1.282641
chr16	933163	1.302708
chr16	933292	1.27275
chr16	935717	0.922147
chr16	935767	0.660966
chr16	935891	0.624089
chr16	935947	0.565497
chr16	936758	1.291179
chr16	937256	0.675752
chr16	937358	0.4169
chr16	937371	0.18766
chr16	937877	9.524831
chr16	937935	9.530033
chr16	937972	1.7634680000000003
chr16	937996	0.319071
chr16	938070	0.176696
chr16	938168	0.16308800000000004
chr16	938578	0.163419
chr16	938889	0.166694
chr16	938998	0.21326199999999998
chr16	939191	1.79021
chr16	939381	1.570578
chr16	939449	1.137307
chr16	939633	0.989635
chr16	939858	0.2231
chr16	940021	0.153426
chr16	940386	0.151469
chr16	940400	0.149005
chr16	940815	0.140569
chr16	940898	0.140569
chr16	941002	0.119488
chr16	941219	0.090681
chr16	941872	0.078501
chr16	942091	0.072411
chr16	942300	0.068621
chr16	942590	0.066976
chr16	942961	0.066328
chr16	943820	0.066718
chr16	944364	0.06874
chr16	944699	0.072652
chr16	944887	0.078599
chr16	945082	0.092382
chr16	945101	0.10545899999999998
chr16	945156	0.126498
chr16	945894	2.444282
chr16	946150	0.15048
chr16	954554	0.150702
chr16	954694	0.151018
chr16	957461	0.151745
chr16	957763	0.151866
chr16	959035	0.292363
chr16	962750	0.211455
chr16	963165	0.155839
chr16	966057	0.151961
chr16	972502	0.151961
chr16	975537	0.160425
chr16	975983	0.18529600000000002
chr16	976398	0.21005599999999996
chr16	979912	0.237464
chr16	982776	0.24100000000000002
chr16	985548	0.33676900000000004
chr16	985653	0.430273
chr16	986640	28.453625
chr16	990849	28.092897
chr16	995384	23.01955
chr16	995838	22.204392
chr16	995951	22.187376
chr16	996081	22.187375999999997
chr16	996471	26.289611
chr16	997358	26.289611000000004
chr16	997385	26.289610999999997
chr16	997430	26.289139
chr16	997729	26.289139
chr16	997780	26.287932
chr16	998526	26.281864
chr16	998568	26.279643
chr16	998864	26.274699
chr16	998950	25.270667
chr16	999075	10.050564
chr16	999139	9.279179
chr16	999431	9.159239
chr16	999677	9.160251
chr16	999703	9.160251
chr16	1000199	9.157563
chr16	1000507	6.238465
chr16	1000760	5.217716
chr16	1000877	1.256975
chr16	1001520	1.183158
chr16	1002943	1.169065
chr16	1003817	1.1658790000000003
chr16	1005808	1.165163
chr16	1006547	1.163785
chr16	1010082	1.143721
chr16	1010223	1.144057
chr16	1011058	1.144777
chr16	1012312	1.146126
chr16	1012888	0.86102
chr16	1015433	0.859868
chr16	1016396	0.857751
chr16	1020147	0.888157
chr16	1022974	1.064658
chr16	1023552	1.237493
chr16	1023782	1.408578
chr16	1029582	1.418754
chr16	1030758	1.574411
chr16	1031151	1.429964
chr16	1031175	1.073778
chr16	1031188	0.72025
chr16	1031348	0.445556
chr16	1033422	0.447714
chr16	1034970	0.47290899999999997
chr16	1035335	0.543885
chr16	1035393	0.61981
chr16	1035630	0.71324
chr16	1036120	0.9634889999999999
chr16	1036769	0.9696539999999999
chr16	1036855	0.9691479999999999
chr16	1038773	1.001394
chr16	1038797	2.098678
chr16	1039552	2.2142010000000005
chr16	1039786	4.489252
chr16	1039949	4.372561
chr16	1040130	0.628304
chr16	1042101	0.642473
chr16	1042608	0.648612
chr16	1042676	0.652694
chr16	1042749	0.655578
chr16	1042839	0.658265
chr16	1042871	0.659199
chr16	1044959	0.659614
chr16	1046507	0.641121
chr16	1050064	0.568335
chr16	1050163	0.568312
chr16	1050306	0.533392
chr16	1050365	0.533332
chr16	1050633	0.50541
chr16	1050776	0.4880479999999999
chr16	1051309	0.48647900000000005
chr16	1051744	0.485449
chr16	1051754	0.48879100000000003
chr16	1052362	0.500517
chr16	1052377	0.511369
chr16	1052701	0.546775
chr16	1053095	0.591733
chr16	1053758	0.599838
chr16	1055760	4.392843
chr16	1055783	10.138994
chr16	1055873	10.689773
chr16	1055966	10.551874
chr16	1056795	40.595552
chr16	1059435	22.85831
chr16	1059518	20.187203
chr16	1059653	16.516183
chr16	1060442	16.506053
chr16	1060644	16.50443
chr16	1061384	16.164643
chr16	1061425	1.045716
chr16	1062783	1.046061
chr16	1063551	1.028858
chr16	1063695	1.013286
chr16	1063847	1.067099
chr16	1063993	1.161227
chr16	1064050	1.16155
chr16	1064107	1.282325
chr16	1064258	1.389029
chr16	1065044	1.183076
chr16	1065377	0.891226
chr16	1066567	0.8904240000000001
chr16	1066652	0.887619
chr16	1066912	0.88651
chr16	1067053	0.8898329999999999
chr16	1067662	0.893193
chr16	1067737	0.897267
chr16	1068082	0.9043600000000002
chr16	1068087	0.912331
chr16	1069946	1.114644
chr16	1070213	2.148417
chr16	1076543	2.821803
chr16	1076679	3.362751
chr16	1078406	3.787114
chr16	1080433	4.586882
chr16	1081393	7.366828
chr16	1081695	7.488209
chr16	1083049	7.511557
chr16	1084267	7.506489
chr16	1084818	7.315329000000001
chr16	1085009	7.079199
chr16	1085403	6.725727
chr16	1092114	6.613469
chr16	1096228	6.607713
chr16	1096254	6.561394
chr16	1097708	4.97227
chr16	1105025	2.5205649999999995
chr16	1106841	1.4757420000000003
chr16	1109731	1.331565
chr16	1111810	1.321265
chr16	1113209	1.319857
chr16	1118226	1.8822569999999998
chr16	1120512	12.835846
chr16	1129031	7.022632
chr16	1129893	6.894736
chr16	1133677	4.708019
chr16	1134126	4.669656
chr16	1134911	4.697183
chr16	1134967	4.720557
chr16	1136264	4.720649
chr16	1136297	4.721941
chr16	1136299	4.721779
chr16	1137931	4.685913
chr16	1140903	4.685913
chr16	1142213	4.678132
chr16	1143226	4.492063
chr16	1144437	4.386231
chr16	1146760	4.2675
chr16	1148938	4.239564
chr16	1151615	7.831523
chr16	1162523	4.49567
chr16	1162889	4.036427
chr16	1165681	0.465835
chr16	1166917	0.4674209999999999
chr16	1167549	0.389652
chr16	1171967	0.397739
chr16	1175628	0.40119
chr16	1176198	0.40245499999999995
chr16	1178869	0.402447
chr16	1182181	0.427762
chr16	1184842	1.343353
chr16	1184911	2.633095
chr16	1185162	3.6482360000000003
chr16	1187574	6.422211
chr16	1193557	8.15258
chr16	1196211	8.152083
chr16	1197337	8.143804
chr16	1197482	8.08766
chr16	1197606	5.824279000000001
chr16	1198371	5.619924
chr16	1198937	5.54413
chr16	1198977	5.54633
chr16	1202599	5.546295
chr16	1202737	5.554002
chr16	1203907	5.544651
chr16	1204369	6.874487
chr16	1205545	8.572252
chr16	1209662	8.555879
chr16	1211222	2.878117
chr16	1211282	1.285634
chr16	1215600	1.297245
chr16	1216332	1.163625
chr16	1219003	1.183615
chr16	1219029	1.276354
chr16	1220055	1.294207
chr16	1220162	1.307272
chr16	1221890	1.307907
chr16	1222722	1.296282
chr16	1222865	1.2902269999999998
chr16	1223803	1.275278
chr16	1224482	1.266919
chr16	1227472	1.2586419788237386
chr16	1238711	2.214836
chr16	1244024	2.21723
chr16	1247144	2.217737
chr16	1247515	2.348938
chr16	1257675	2.349182
chr16	1260572	2.8163660000000004
chr16	1261332	3.868851
chr16	1261796	3.914135
chr16	1261961	3.986407
chr16	1262545	1.479425
chr16	1262975	1.368623
chr16	1262998	1.376618
chr16	1263300	1.35974
chr16	1263381	1.348112
chr16	1263636	1.031187
chr16	1263725	0.564203
chr16	1266224	0.563666
chr16	1270592	0.561526
chr16	1273780	9.368762
chr16	1275970	31.198434
chr16	1279426	26.629733
chr16	1280215	1.623154
chr16	1282720	0.797437
chr16	1283386	0.712932
chr16	1285620	0.71356
chr16	1286402	0.715557
chr16	1286437	0.716778
chr16	1287716	0.717995
chr16	1288306	0.720006
chr16	1299208	0.778504
chr16	1299928	0.845564
chr16	1300643	0.686231
chr16	1303856	0.332998
chr16	1306682	0.332948
chr16	1312037	0.333206
chr16	1312294	0.334989
chr16	1313741	1.944074
chr16	1314364	2.074165
chr16	1314766	2.072535
chr16	1315209	0.594819
chr16	1315340	0.462119
chr16	1316307	0.341867
chr16	1317313	0.341755
chr16	1319729	0.341804
chr16	1319925	0.341927
chr16	1320596	0.342839
chr16	1320613	0.342863
chr16	1320629	0.343034
chr16	1321153	0.344361
chr16	1321294	0.346352
chr16	1322162	0.348441
chr16	1322182	0.358648
chr16	1323592	0.484966
chr16	1323918	0.486161
chr16	1324162	2.56884
chr16	1324512	1.978432
chr16	1324523	1.929796
chr16	1324655	2.343417
chr16	1324817	2.212831
chr16	1324950	2.249953
chr16	1325262	2.248064
chr16	1325562	2.247812
chr16	1325913	2.247693
chr16	1325936	2.245825
chr16	1325959	2.245991
chr16	1326509	2.245836
chr16	1326891	2.245623
chr16	1331679	2.793305
chr16	1331713	4.27874
chr16	1331916	4.283042
chr16	1335450	2.178497
chr16	1335649	0.817424
chr16	1336727	0.8114919999999999
chr16	1342235	0.696425
chr16	1342876	0.634911
chr16	1344506	0.637069
chr16	1347697	0.639955
chr16	1347814	0.642516
chr16	1348601	0.641899
chr16	1350692	0.636965
chr16	1354725	0.511925
chr16	1355536	0.477923
chr16	1357092	0.351687
chr16	1362004	0.352144
chr16	1364886	0.352528
chr16	1365298	0.354645
chr16	1365330	0.355322
chr16	1367407	0.340478
chr16	1370555	0.337545
chr16	1371796	0.336687
chr16	1376049	0.336577
chr16	1376586	0.336437
chr16	1376726	0.33635300000000007
chr16	1378504	0.336214
chr16	1382257	0.336096
chr16	1386670	0.336246
chr16	1390384	0.353776
chr16	1394728	0.422514
chr16	1397029	0.422519
chr16	1399805	0.44375499999999996
chr16	1400102	0.445523
chr16	1400495	0.446215
chr16	1401518	0.44249299999999997
chr16	1404081	0.43795
chr16	1404170	0.433522
chr16	1404796	0.433494
chr16	1405899	0.433458
chr16	1406664	0.433553
chr16	1408380	0.433553
chr16	1408560	0.433666
chr16	1408846	0.435054
chr16	1412534	0.435151
chr16	1413429	0.435158
chr16	1417879	0.435327
chr16	1423919	0.435812
chr16	1425686	0.717308
chr16	1426464	1.456938
chr16	1427835	1.467393
chr16	1429953	1.639762
chr16	1431019	2.160345
chr16	1431864	2.537434
chr16	1436874	1.69234
chr16	1438989	1.608824
chr16	1439260	3.217359
chr16	1442659	3.223184
chr16	1445005	3.221209
chr16	1445299	3.221083
chr16	1445474	3.2212550000000006
chr16	1445896	3.211094
chr16	1446004	3.168273
chr16	1447136	1.489736
chr16	1448571	1.481264
chr16	1448950	1.481028
chr16	1449376	1.483058
chr16	1449616	1.483446
chr16	1449907	1.4843169999999999
chr16	1451374	1.497405
chr16	1453878	1.631601
chr16	1454148	1.636191
chr16	1454214	1.62198
chr16	1454436	1.602113
chr16	1454701	1.341718
chr16	1455979	1.226194
chr16	1456072	1.111994
chr16	1457987	1.043303
chr16	1460566	0.952489
chr16	1464746	0.952286
chr16	1465161	0.953228
chr16	1465643	0.9535
chr16	1466176	0.96651
chr16	1467727	1.427924
chr16	1468642	2.171316
chr16	1468771	4.385204
chr16	1471744	4.588159
chr16	1472175	4.667926
chr16	1472223	4.744133
chr16	1472387	4.742118
chr16	1472530	4.742118
chr16	1472573	4.591935
chr16	1472669	4.285286
chr16	1477489	4.284771
chr16	1477662	3.875304
chr16	1477746	3.564729
chr16	1478386	3.417071
chr16	1482462	5.499231999999999
chr16	1482836	5.525204
chr16	1486937	5.587381
chr16	1488362	6.732254000000001
chr16	1488691	10.040384
chr16	1491460	11.468877
chr16	1492686	19.485964
chr16	1495447	19.473719
chr16	1496860	5.837496
chr16	1502453	5.810306
chr16	1502875	2.64666
chr16	1505197	2.520175
chr16	1505588	2.407814
chr16	1507267	0.8673429999999999
chr16	1509837	0.805636
chr16	1510110	0.666912
chr16	1514822	0.652233
chr16	1516381	0.642571
chr16	1517650	0.660226
chr16	1518401	0.6733540000000001
chr16	1519201	0.744577
chr16	1519251	0.816818
chr16	1519404	0.90301
chr16	1520856	0.8750710000000002
chr16	1523889	0.889533
chr16	1524029	0.907671
chr16	1524251	0.93311
chr16	1528513	0.632512
chr16	1529150	0.39211900000000005
chr16	1534865	0.33671
chr16	1535114	0.327363
chr16	1536254	0.347015
chr16	1536595	0.360982
chr16	1536716	0.354339
chr16	1537066	0.364206
chr16	1537510	0.362682
chr16	1540575	0.357796
chr16	1540671	0.35303
chr16	1542265	0.340286
chr16	1542523	0.331822
chr16	1542856	0.326796
chr16	1543605	0.323128
chr16	1543644	0.323074
chr16	1543842	0.320175
chr16	1546258	0.314678
chr16	1547209	0.3182
chr16	1549912	0.28463
chr16	1550737	0.278725
chr16	1551286	0.278867
chr16	1551330	0.279236
chr16	1551766	0.280562
chr16	1552113	0.280675
chr16	1552259	0.279941
chr16	1552593	0.279477
chr16	1553534	0.279628
chr16	1553575	0.27976
chr16	1554526	0.279909
chr16	1555043	0.280204
chr16	1555052	0.288933
chr16	1555162	0.298157
chr16	1555605	0.313594
chr16	1556443	0.33809
chr16	1556444	0.361022
chr16	1557283	0.370388
chr16	1557563	0.381119
chr16	1558081	0.39137
chr16	1558176	0.389941
chr16	1558363	0.37234199999999995
chr16	1559842	0.342248
chr16	1560175	0.281262
chr16	1560214	0.204683
chr16	1560577	0.160191
chr16	1560884	0.079067
chr16	1564239	0.079871
chr16	1565188	0.084704
chr16	1566200	0.111521
chr16	1567240	0.14231
chr16	1567687	0.166359
chr16	1571118	0.16686399999999998
chr16	1572007	0.167181
chr16	1573250	0.167297
chr16	1573879	0.167771
chr16	1574141	0.167636
chr16	1576704	0.954648
chr16	1577038	0.845212
chr16	1577507	0.8381349999999999
chr16	1578224	0.824929
chr16	1578294	0.800461
chr16	1580988	0.80046
chr16	1582964	0.405744
chr16	1583099	0.110755
chr16	1586548	0.111173
chr16	1587999	0.112105
chr16	1592422	0.125992
chr16	1593246	0.132787
chr16	1593551	0.139681
chr16	1593605	0.147797
chr16	1594763	0.150299
chr16	1594807	0.14595
chr16	1595744	0.137624
chr16	1596542	0.137821
chr16	1596655	0.127855
chr16	1596933	0.12128
chr16	1596942	0.113877
chr16	1600945	0.11364299999999998
chr16	1603205	0.113482
chr16	1606764	0.11347
chr16	1607283	0.113507
chr16	1608055	0.113597
chr16	1610273	0.11493400000000001
chr16	1615382	0.191765
chr16	1621812	0.191896
chr16	1623187	0.192201
chr16	1625789	0.192429
chr16	1627751	0.192729
chr16	1630544	0.192843
chr16	1631751	0.19285
chr16	1632280	0.192858
chr16	1632971	0.192883
chr16	1637704	0.192945
chr16	1638805	0.192878
chr16	1640055	0.195051
chr16	1640664	0.238392
chr16	1641022	0.24518500000000001
chr16	1641105	0.369775
chr16	1641280	0.584719
chr16	1642204	0.603565
chr16	1642377	0.642197
chr16	1642658	0.693555
chr16	1642901	0.7495969999999998
chr16	1643613	0.602921
chr16	1643964	0.48673800000000006
chr16	1644150	0.383739
chr16	1644224	0.172791
chr16	1645638	0.171868
chr16	1645775	0.167172
chr16	1647024	0.092811
chr16	1652078	0.092804
chr16	1652365	0.092792
chr16	1652428	0.0928
chr16	1655080	0.095143
chr16	1658967	0.179351
chr16	1660284	0.178995
