Chromosome	Position(bp)	Rate(cM/Mb)
chr20	192100	0.37456600000000007
chr20	192158	0.445093
chr20	193287	6.472359
chr20	195977	6.472359
chr20	196584	0.630692
chr20	198215	0.480174
chr20	199547	0.47593499999999994
chr20	200997	0.47455099999999995
chr20	201326	0.473831
chr20	201372	0.472908
chr20	202245	0.47053
chr20	202581	0.468714
chr20	205203	0.474824
chr20	205285	0.481823
chr20	205764	0.48537899999999995
chr20	207389	0.48557799999999995
chr20	207466	0.485429
chr20	207677	0.485643
chr20	208879	0.48614300000000005
chr20	211156	2.150471
chr20	211168	3.866121
chr20	211428	4.320514
chr20	212680	4.194573
chr20	213641	3.318785
chr20	213886	1.279388
chr20	214530	0.373238
chr20	216521	0.372409
chr20	217034	0.370511
chr20	217163	0.369434
chr20	219501	0.337573
chr20	223601	0.337522
chr20	225761	0.453873
chr20	227262	2.952388
chr20	227909	3.321692
chr20	228044	3.307142
chr20	228763	2.630556
chr20	229210	2.523379
chr20	229420	2.448489
chr20	229665	2.45196
chr20	229993	2.466857
chr20	230868	2.463228
chr20	232782	2.055348
chr20	232882	1.011841
chr20	236170	1.641853
chr20	236433	1.9140769999999998
chr20	236640	2.350024
chr20	238142	2.095437
chr20	238370	1.569765
chr20	239021	0.392063
chr20	239621	0.393681
chr20	239649	0.393648
chr20	239662	0.393285
chr20	240116	0.42426
chr20	240377	0.655034
chr20	240667	0.68672
chr20	240896	0.716412
chr20	241212	1.020501
chr20	241301	1.242402
chr20	241621	1.141808
chr20	241991	1.3627519999999997
chr20	242089	1.353589
chr20	242195	1.092194
chr20	242614	1.129789
chr20	242798	1.066638
chr20	242897	1.01289
chr20	243217	1.003407
chr20	243487	0.995778
chr20	244417	0.666619
chr20	244803	0.591497
chr20	244964	0.581425
chr20	244981	0.573655
chr20	245512	0.479385
chr20	245789	0.481332
chr20	245803	0.408221
chr20	245877	0.407188
chr20	247326	0.41907599999999995
chr20	247714	1.063174
chr20	247936	0.67785
chr20	248065	0.79553
chr20	248099	0.9396209999999999
chr20	249536	0.8761599999999999
chr20	249875	1.577072
chr20	250342	0.373993
chr20	251466	0.446738
chr20	251939	0.397972
chr20	252982	3.504288
chr20	253217	3.538097
chr20	253732	3.5344099999999994
chr20	255081	0.345594
chr20	255447	0.313425
chr20	255527	0.137239
chr20	255597	0.040416
chr20	255778	0.025842
chr20	256161	0.025842
chr20	256187	0.025845
chr20	256351	0.025844
chr20	256777	0.025817
chr20	256856	0.029943
chr20	256904	0.038193
chr20	256977	0.068209
chr20	257379	0.73824
chr20	257866	0.8356279999999999
chr20	257889	0.9997299999999999
chr20	257899	1.197104
chr20	258096	1.26922
chr20	258653	1.132699
chr20	259023	1.5122480000000003
chr20	259047	1.798946
chr20	260065	2.109722
chr20	260490	2.338526
chr20	260725	2.362222
chr20	260755	2.396185
chr20	262506	2.39681
chr20	262665	2.396412
chr20	262711	2.459799
chr20	262757	2.507319
chr20	262779	2.506229
chr20	263451	2.5077719999999997
chr20	264292	2.516588
chr20	265377	2.522854
chr20	265751	20.469417
chr20	267006	20.469142
chr20	267423	4.930038
chr20	268285	4.88263
chr20	268599	4.851283
chr20	269435	4.851392
chr20	270293	4.872893
chr20	270853	4.927834
chr20	271524	4.930001
chr20	272080	4.958364
chr20	274599	4.94668
chr20	275241	3.574531
chr20	275466	1.402935
chr20	276086	1.426558
chr20	276245	1.543564
chr20	276351	2.46604
chr20	276391	3.591857
chr20	278224	3.239813
chr20	278757	3.032186
chr20	280339	3.032186
chr20	284356	2.99052
chr20	285327	2.90498
chr20	287201	1.470062
chr20	287305	0.217429
chr20	288365	0.218597
chr20	289049	1.541867
chr20	289062	2.954146
chr20	290134	3.48851
chr20	293692	3.5070780000000004
chr20	297191	4.089942468947369
chr20	302891	5.691467
chr20	303233	6.293105
chr20	304170	6.910089000000001
chr20	304190	7.422113
chr20	304679	7.776608
chr20	305403	7.510416
chr20	305882	7.625226
chr20	306194	10.230852
chr20	307589	11.443696
chr20	308132	11.441882
chr20	308278	11.513615
chr20	308352	11.513971
chr20	308718	11.511534
chr20	308968	11.503293
chr20	309141	11.494610000000002
chr20	309613	11.368237
chr20	309653	11.247639
chr20	309674	11.124053
chr20	310119	11.122027
chr20	311107	10.041904000000002
chr20	311327	9.745426
chr20	315528	13.135868
chr20	323292	12.969317
chr20	323442	12.559852
chr20	323906	8.872967
chr20	328332	8.633072
chr20	329048	4.298511
chr20	329830	4.050913
chr20	329849	3.832882
chr20	330646	3.790036
chr20	332593	3.789269
chr20	335198	3.789701
chr20	337341	3.790173
chr20	339700	3.7925279999999995
chr20	341968	3.802618
chr20	342664	3.9920909999999994
chr20	342939	4.140888
chr20	343479	4.184755
chr20	344458	5.391009
chr20	345372	8.246599
chr20	345506	8.973604
chr20	345834	8.973507
chr20	348315	8.973507
chr20	349069	9.073255
chr20	349198	9.068333
chr20	352420	9.074088
chr20	352819	8.943103
chr20	352853	8.78942
chr20	353759	6.197483999999999
chr20	354581	6.197484
chr20	354977	6.107093
chr20	355926	6.119151
chr20	356742	6.111119
chr20	359591	6.110153
chr20	361224	6.110567
chr20	361302	6.14691
chr20	363435	8.407469
chr20	363987	8.820972
chr20	364241	8.820972
chr20	364973	8.893149
chr20	365220	8.927115
chr20	366107	9.007167
chr20	366558	14.479782
chr20	366711	38.551029
chr20	366738	39.047892
chr20	366815	40.391426
chr20	366914	64.225577
chr20	367264	64.225577
chr20	367522	64.225577
chr20	367544	64.225577
chr20	367690	64.225577
chr20	368662	32.616398
chr20	369093	9.673489
chr20	369846	9.598331
chr20	370371	8.252133
chr20	370426	6.86754
chr20	370957	6.372527
chr20	370990	5.855837
chr20	371020	5.519714
chr20	371081	5.380224
chr20	371300	5.305684
chr20	371392	5.310774
chr20	371526	3.7530220000000005
chr20	371863	3.623598
chr20	372073	3.563956
chr20	372364	2.929185
chr20	372441	2.184993
chr20	372466	1.477973
chr20	373065	1.363297
chr20	376141	1.347174
chr20	376406	1.343325
chr20	378291	1.434092
chr20	379816	9.095029
chr20	380145	10.896344
chr20	384103	10.921403
chr20	384954	10.925355
chr20	384963	10.925191
chr20	388784	10.912882
chr20	389506	5.835011
chr20	391175	5.833179
chr20	391714	5.830419
chr20	393192	5.851994
chr20	395821	6.28915
chr20	396582	7.087386
chr20	397335	7.107528
chr20	397598	7.116439
chr20	400336	5.189964
chr20	400547	4.48174
chr20	402232	4.407364
chr20	403076	3.9774120000000006
chr20	404254	2.9774
chr20	404408	2.205149
chr20	409237	2.00759
chr20	409340	1.85661
chr20	410526	1.5260730000000002
chr20	410920	1.522752
chr20	417284	4.878017
chr20	417634	5.8106
chr20	420239	6.009242
chr20	421527	6.384984
chr20	421796	6.389698
chr20	422066	6.325335
chr20	422277	6.259051
chr20	423009	4.841991
chr20	423017	4.841991
chr20	423763	4.791993
chr20	424272	3.299634
chr20	424303	1.924687
chr20	425414	0.761158
chr20	425915	0.753579
chr20	426090	0.753713
chr20	426232	0.75145
chr20	426415	0.7484010000000001
chr20	426464	0.746698
chr20	427609	0.746276
chr20	428007	0.746724
chr20	429158	0.778553
chr20	430598	0.778553
chr20	431129	0.778374
chr20	431198	0.777743
chr20	433169	0.749258
chr20	433489	0.750552
chr20	434561	0.75112
chr20	434843	0.752322
chr20	436312	0.752667
chr20	437623	0.752667
chr20	437690	0.752991
chr20	438423	0.754275
chr20	439454	0.755333
chr20	440867	0.756895
chr20	441387	0.756407
chr20	441704	0.741504
chr20	443554	0.296253
chr20	444208	0.288567
chr20	444453	0.245217
chr20	444790	0.221441
chr20	444962	0.202218
chr20	445221	0.200342
chr20	445413	0.19888
chr20	445705	0.198575
chr20	445789	0.173027
chr20	450858	0.178029
chr20	451088	0.190672
chr20	454614	0.196725
chr20	459799	6.955204
chr20	463154	6.959827
chr20	463252	6.724028000000001
chr20	466208	0.635342
chr20	470060	0.713262
chr20	472113	0.8609869999999998
chr20	472817	0.92446
chr20	473275	0.930316
chr20	475605	0.893459
chr20	475808	0.801518
chr20	475829	0.728448
chr20	476073	0.597142
chr20	478759	0.536959
chr20	479076	0.494688
chr20	479176	0.458314
chr20	481175	0.458524
chr20	481364	0.459817
chr20	483351	0.3617
chr20	484233	0.360601
chr20	486714	0.197697
chr20	487357	0.09696
chr20	492083	0.094479
chr20	493258	0.092724
chr20	495641	0.092224
chr20	498675	0.091563
chr20	500207	0.091563
chr20	501470	0.091549
chr20	503394	0.091642
chr20	504536	0.091837
chr20	504677	0.092221
chr20	507421	0.106258
chr20	507789	0.129747
chr20	508365	0.185813
chr20	512186	0.249226
chr20	512530	0.270559
chr20	512561	0.292314
chr20	512599	0.313423
chr20	512863	0.313789
chr20	512954	0.316293
chr20	512965	0.316293
chr20	514010	0.372561
chr20	515095	0.352605
chr20	515100	0.336249
chr20	515698	0.205214
chr20	521976	0.321357
chr20	522293	0.434375
chr20	522475	0.434986
chr20	523010	0.435016
chr20	524848	0.434975
chr20	525133	0.434808
chr20	530712	0.385446
chr20	531253	0.358011
chr20	531423	0.320002
chr20	533815	0.291384
chr20	535283	0.291369
chr20	536517	0.290732
chr20	537213	0.29050500000000007
chr20	537243	0.289633
chr20	538108	0.289639
chr20	539053	0.289064
chr20	539827	0.288992
chr20	544279	0.290741
chr20	544849	0.290763
chr20	546026	0.339917
chr20	546851	0.46175
chr20	547323	0.46684499999999995
chr20	548971	0.4726290000000001
chr20	549814	0.644248
chr20	550168	0.813901
chr20	550322	0.8864670000000001
chr20	550430	0.91618
chr20	550530	0.9270929999999998
chr20	550577	0.942394
chr20	551334	0.9535950000000001
chr20	551415	0.967921
chr20	551459	0.985895
chr20	551688	0.9780360000000001
chr20	552281	1.858135
chr20	554853	19.720425
chr20	555501	19.694382
chr20	555785	13.885167
chr20	555892	12.117764
chr20	556141	9.849929
chr20	556215	1.785369
chr20	557034	1.794748
chr20	557176	1.7946149999999998
chr20	557559	1.810491
chr20	557591	1.8122929999999997
chr20	557603	1.822216
chr20	558185	1.8463460000000003
chr20	558374	1.921256
chr20	558479	1.961527
chr20	559006	1.243924
chr20	559189	0.355846
chr20	560618	0.318435
chr20	560691	0.291593
chr20	560945	0.283279
chr20	561738	0.508118
chr20	562056	1.139683
chr20	562657	1.38048
chr20	562972	1.438907
chr20	563100	1.76121
chr20	563371	2.835791
chr20	563719	4.688697
chr20	563773	13.223994
chr20	564956	13.313046
chr20	565261	13.313046
chr20	567105	22.137499
chr20	567328	22.137499
chr20	567543	22.599119
chr20	568720	22.583228
chr20	568954	22.577282
chr20	569263	22.202449
chr20	569274	21.82557
chr20	569956	18.024059
chr20	570144	16.207147
chr20	570171	14.587511
chr20	570174	13.090256
chr20	571277	13.072189999999999
chr20	572589	13.062424
chr20	572625	13.027447
chr20	573284	13.025896
chr20	574147	13.030987
chr20	574321	13.031919
chr20	574708	2.515912
chr20	575450	2.518593
chr20	576139	2.54825
chr20	576700	2.548283
chr20	580481	10.266812
chr20	580545	15.015378
chr20	581272	15.068698999999999
chr20	581670	15.069588
chr20	581801	15.070037
chr20	582389	9.161086
chr20	583466	6.953404
chr20	583729	6.886106
chr20	584249	5.463976
chr20	584433	4.163892
chr20	584664	3.480128
chr20	585341	6.127534999999999
chr20	587008	6.127535
chr20	588052	6.119155
chr20	588730	6.1195010000000005
chr20	592228	6.60496
chr20	592392	9.782029
chr20	593097	9.787354
chr20	593638	9.79551
chr20	593664	9.878695
chr20	599013	11.734016
chr20	600604	12.633607
chr20	602943	12.621921
chr20	604219	12.620664
chr20	606311	12.598182
chr20	606518	12.538586
chr20	607445	5.123876
chr20	611050	4.700065
chr20	611125	4.827704
chr20	611176	4.402159
chr20	611394	4.990324
chr20	611826	5.338382
chr20	611881	5.592436
chr20	612157	5.628828
chr20	612432	5.630201
chr20	612664	5.632574
chr20	612674	5.636344
chr20	612844	5.58808
chr20	612976	5.029927
chr20	612997	4.306933
chr20	613017	3.169092
chr20	614136	2.799572
chr20	614781	2.246689
chr20	614935	2.214322
chr20	615045	1.879752
chr20	617094	1.8360570000000003
chr20	617551	1.456297
chr20	617634	1.161902
chr20	617783	0.964532
chr20	617892	0.8655059999999999
chr20	618050	0.661849
chr20	620203	0.837946
chr20	620320	1.180006
chr20	620391	1.488386
chr20	621978	3.058565
chr20	622234	3.247157
chr20	622380	3.917456
chr20	622562	4.120196
chr20	622976	4.067652
chr20	623791	3.97057
chr20	625245	3.9585069999999996
chr20	625293	3.917902
chr20	626070	3.640148
chr20	628723	3.5711259999999996
chr20	630017	3.070038
chr20	631285	2.674838
chr20	637164	2.82413
chr20	638748	3.455273
chr20	638967	4.241486
chr20	641181	4.32156
chr20	644623	4.464432
chr20	645437	4.573438
chr20	645520	4.634972
chr20	645645	4.647113
chr20	645858	4.647113
chr20	646663	4.647113
chr20	648246	4.655626
chr20	650326	4.670977
chr20	650473	4.690931
chr20	650781	4.692133
chr20	652315	4.922726
chr20	654410	4.922726
chr20	658277	4.955495
chr20	661249	5.572353
chr20	663033	5.653489
chr20	663275	5.730691
chr20	665209	8.983048
chr20	668345	8.982712
chr20	671453	3.4160770000000005
chr20	677734	3.03132
chr20	678642	2.655622
chr20	678797	2.411863
chr20	678839	2.188592
chr20	680149	2.207704
chr20	680625	2.28652
chr20	684907	11.654214000000001
chr20	685089	14.670371999999999
chr20	687335	14.723111
chr20	687717	19.467736
chr20	687915	21.196526
chr20	688002	21.203094
chr20	688019	21.203094
chr20	688657	21.18265
chr20	689298	1.31202
chr20	689937	1.255392
chr20	690105	1.248111
chr20	690931	1.315494
chr20	690947	1.3827590000000003
chr20	691419	1.386561
chr20	691923	1.284286
chr20	692780	1.263368
chr20	692898	1.263914
chr20	692996	1.247319
chr20	693065	1.235978
chr20	693104	1.226249
chr20	694318	1.225634
chr20	694342	1.22427
chr20	694678	1.224511
chr20	695259	1.241627
chr20	695798	1.310034
chr20	695931	1.310067
chr20	696118	1.308983
chr20	697934	1.331127
chr20	698123	1.338258
chr20	698627	1.33534
chr20	699521	1.331209
chr20	700520	1.340657
chr20	701662	1.355317
chr20	702972	20.666581
chr20	707128	20.95729
chr20	710948	20.954951
chr20	711177	20.954951
chr20	711631	20.954951000000005
chr20	713417	20.927022
chr20	714250	20.893486
chr20	714375	20.893486
chr20	714416	20.887315
chr20	715026	20.881913
chr20	718343	8.511291
chr20	720367	2.563266
chr20	720987	2.538746
chr20	721926	2.567052
chr20	722277	2.5876
chr20	723709	2.513792
chr20	723808	2.426685
chr20	724055	2.314954
chr20	726115	5.275752
chr20	726149	8.220407
chr20	727236	12.790819999999998
chr20	729045	7.551355
chr20	729328	0.9112819999999999
chr20	732533	0.930072
chr20	732786	0.9555479999999998
chr20	733142	0.981898
chr20	733818	1.064783
chr20	733903	1.144016
chr20	733927	1.125357
chr20	733969	1.206292
chr20	734531	1.273067
chr20	735589	1.689047
chr20	736784	1.714753
chr20	736878	1.7326780000000002
chr20	736925	1.7439889999999998
chr20	737005	1.7569490000000003
chr20	737174	1.885806
chr20	737276	1.988991
chr20	738059	2.026073
chr20	738739	2.149071
chr20	739096	2.171019
chr20	739210	2.194404
chr20	739960	2.22399
chr20	740038	2.196378
chr20	740272	2.196332
chr20	741284	2.736966
chr20	742336	2.754076
chr20	742416	2.40511
chr20	742511	2.1755
chr20	742634	2.200753
chr20	743934	2.300013
chr20	744556	2.378821
chr20	744816	2.378732
chr20	745642	2.565002
chr20	746687	2.564269
chr20	747664	2.669499
chr20	749346	0.945959
chr20	749645	0.94615
chr20	750567	0.946652
chr20	750830	0.947122
chr20	751100	0.947934
chr20	751283	0.948219
chr20	752120	0.948158
chr20	753194	1.636719
chr20	753319	2.88884
chr20	753350	4.045868
chr20	754002	1.095705
chr20	754894	1.095738
chr20	755214	1.095168
chr20	755581	1.093062
chr20	755749	1.090695
chr20	756388	1.120286
chr20	756408	1.151955
chr20	756538	1.199055
chr20	757215	1.199463
chr20	758562	1.353994
chr20	758664	9.597761
chr20	758808	9.774205
chr20	758874	9.781942
chr20	760189	40.633615
chr20	760275	48.167952
chr20	761203	48.167952
chr20	761608	48.167952
chr20	761987	48.147794
chr20	762072	43.657293
chr20	762187	20.874113
chr20	762287	3.377377
chr20	762374	3.186972
chr20	762576	3.075991
chr20	762628	2.938366
chr20	763126	2.87201
chr20	763183	2.780728
chr20	763388	2.458225
chr20	763406	2.11459
chr20	763664	2.056639
chr20	763738	2.026358
chr20	763771	1.99172
chr20	763806	1.957219
chr20	764203	1.90968
chr20	764800	1.578126
chr20	764903	1.372355
chr20	765254	1.352927
chr20	765319	1.321149
chr20	765454	1.299712
chr20	766241	1.303407
chr20	766308	1.309332
chr20	767191	1.315018
chr20	767349	1.320649
chr20	767966	1.3591
chr20	768330	1.635086
chr20	769560	1.660684
chr20	770094	1.68404
chr20	771488	1.969718
chr20	771724	2.64431
chr20	771989	5.614163
chr20	772232	6.723525
chr20	772319	7.380296999999999
chr20	772666	10.630993
chr20	772719	13.308126
chr20	772843	13.349077
chr20	772872	13.381494
chr20	773095	13.381494
chr20	773273	13.379222
chr20	773723	13.367859999999999
chr20	773737	13.341787
chr20	773867	10.954975
chr20	774041	10.949828
chr20	774383	9.06189815172414
chr20	774528	7.719404
chr20	774610	4.308037
chr20	775431	1.23949
chr20	775876	1.217189
chr20	775888	1.211283
chr20	776339	1.184018
chr20	776855	1.180179
chr20	778339	0.8128309999999999
chr20	778672	0.679936
chr20	780220	0.470975
chr20	782552	0.383757
chr20	783325	0.353622
chr20	785951	0.354626
chr20	786947	1.181968
chr20	787077	2.631975
chr20	791233	2.644634
chr20	791971	9.812065
chr20	793346	13.971982
chr20	794733	13.982948
chr20	795199	14.004168
chr20	801002	11.529843
chr20	801097	11.442928000000002
chr20	801205	4.565992
chr20	801403	12.098262
chr20	801427	64.685649
chr20	802063	64.685649
chr20	802155	64.685649
chr20	802739	64.685649
chr20	803221	16.38745
chr20	803523	16.378536
chr20	803703	5.653405
chr20	804255	1.614586
chr20	804315	0.562716
chr20	804444	0.446054
chr20	804465	0.355545
chr20	805274	0.360877
chr20	805356	0.369559
chr20	806416	0.385661
chr20	806698	0.433694
chr20	808022	0.550698
chr20	808486	0.490205
chr20	808747	1.155701
chr20	809392	1.171021
chr20	809476	1.17798
chr20	809653	1.164382
chr20	810079	1.161025
chr20	810565	1.155632
chr20	810659	1.151883
chr20	811102	1.002303
chr20	811314	0.765061
chr20	812140	0.752164
chr20	813792	0.753945
chr20	813863	0.754579
chr20	815073	4.886298
chr20	816179	4.968802
chr20	818112	1.8292999999999997
chr20	821480	1.682311
chr20	823109	1.595978
chr20	823618	1.577123
chr20	825828	1.60982
chr20	826235	1.6313890000000002
chr20	826992	1.6593340000000003
chr20	827221	1.705643
chr20	827740	1.7170010000000002
chr20	828946	2.117024
chr20	829179	2.122946
chr20	829194	2.258708
chr20	829287	2.348747
chr20	830064	2.33863
chr20	831332	2.34056
chr20	831366	2.341528
chr20	833108	2.385365
chr20	833508	2.383771
chr20	833725	2.341563
chr20	833738	2.339557
chr20	834058	2.005426
chr20	834279	1.521953
chr20	837432	1.432576
chr20	838387	1.446739
chr20	839019	1.695117
chr20	839560	1.8051350000000002
chr20	840319	6.627258
chr20	842861	10.726294
chr20	843779	10.916531
chr20	845870	6.176812
chr20	846023	3.580496
chr20	849509	3.391189
chr20	849655	3.311045
chr20	850450	3.3572089999999997
chr20	851239	3.36254
chr20	852120	5.333026
chr20	853043	5.333026
chr20	853464	5.333026
chr20	853509	20.371276
chr20	853608	20.373059
chr20	853681	20.374804
chr20	853837	20.391712
chr20	855593	20.404346
chr20	855703	8.452192
chr20	855842	8.335196
chr20	855883	6.874371
chr20	856057	6.444591999999999
chr20	856168	2.861961
chr20	856433	1.71006
chr20	857157	1.407908
chr20	857231	1.405642
chr20	857358	1.405243
chr20	857617	0.928569
chr20	857647	0.928705
chr20	858395	0.922464
chr20	858427	0.915693
chr20	858670	0.902277
chr20	858872	0.89175
chr20	858925	0.881683
chr20	858945	0.77641
chr20	859694	0.770776
chr20	859762	0.770291
chr20	860140	0.766684
chr20	860453	0.758783
chr20	861686	0.919444
chr20	862295	5.741862
chr20	863016	2.847309
chr20	863090	0.64963
chr20	863200	0.6897
chr20	863246	0.721624
chr20	863302	0.759401
chr20	863364	0.8042119999999999
chr20	864029	0.848403
chr20	864049	0.902526
chr20	864080	0.9008940000000001
chr20	864158	0.989719
chr20	866340	1.606939
chr20	866540	1.636127
chr20	866636	1.640067
chr20	866712	1.631368
chr20	866777	1.609385
chr20	867974	4.638155
chr20	868254	4.666944
chr20	868526	4.667745
chr20	868606	4.668999
chr20	868610	4.668309
chr20	868745	4.666196
chr20	868792	4.664552
chr20	869350	4.661644
chr20	869777	4.397263
chr20	869876	2.895669
chr20	869940	0.850449
chr20	870975	0.771379
chr20	871126	0.699379
chr20	871148	0.626273
chr20	872204	0.6256
chr20	872792	0.648995
chr20	872859	0.675873
chr20	873491	2.018127
chr20	873608	6.495894
chr20	874038	5.533676
chr20	874111	2.8857859999999995
chr20	874164	0.865736
chr20	874696	0.8649769999999999
chr20	876194	0.865901
chr20	876489	0.865082
chr20	876628	0.865013
chr20	876734	0.86334
chr20	877682	0.863146
chr20	878198	0.8631609999999998
chr20	878504	0.9399149999999998
chr20	878824	1.266613
chr20	878963	1.480132
chr20	880159	1.541086
chr20	880996	1.541068
chr20	882180	1.563958
chr20	882865	1.576973
chr20	883063	1.588745
chr20	883869	2.241011
chr20	883997	3.2228679999999996
chr20	884017	4.133995
chr20	884354	4.34092
chr20	884411	7.263693
chr20	884464	7.278697
chr20	884723	7.3909839999999996
chr20	884894	7.386871
chr20	885587	6.853611
chr20	885707	4.494766
chr20	885722	2.224349
chr20	886099	1.9934169999999998
chr20	886300	1.899424
chr20	889913	1.470194
chr20	890514	1.543118
chr20	890593	1.560841
chr20	891187	1.89746
chr20	891480	1.977723
chr20	891532	2.049924
chr20	891823	2.049553
chr20	891866	2.091546
chr20	891959	2.102287
chr20	892108	2.096835
chr20	892634	2.053518
chr20	892957	2.052738
chr20	893106	1.637803
chr20	894516	1.638991
chr20	894725	1.625143
chr20	895270	1.6282080000000003
chr20	895600	1.6413
chr20	895935	1.690011
chr20	896059	1.7242510000000002
chr20	896562	5.759284
chr20	899210	10.938513
chr20	900321	1.919543
chr20	901060	1.917353
chr20	901955	1.916469
chr20	902160	1.921271
chr20	902195	1.92263
chr20	902357	1.9294279999999997
chr20	902391	1.92799
chr20	902513	1.938236
chr20	902739	1.937174
chr20	902871	2.193303
chr20	903001	2.55893
chr20	903427	2.034298
chr20	903489	1.473668
chr20	904198	1.453996
chr20	905359	2.191602
chr20	905407	2.863725
chr20	905736	2.998236
chr20	905903	3.118552
chr20	906210	3.124439
chr20	906213	3.126278
chr20	906268	3.124455
chr20	906397	3.136069
chr20	906812	3.139047
chr20	906878	3.188783
chr20	907032	7.659914
chr20	907157	24.225983
chr20	907880	66.611864
chr20	908674	66.611864
chr20	908706	66.611864
chr20	909079	66.611864
chr20	909226	66.611864
chr20	909635	66.611864
chr20	909706	66.611864
chr20	910419	66.611864
chr20	910867	66.611864
chr20	911795	66.611864
chr20	912305	66.611864
chr20	913338	66.611864
chr20	913482	66.611864
chr20	914079	66.611864
chr20	914238	66.611864
chr20	914308	66.611864
chr20	914324	66.611864
chr20	914395	66.611864
chr20	914526	66.611864
chr20	914682	66.611864
chr20	914814	64.933097
chr20	914849	64.933097
chr20	914888	48.210237
chr20	915369	3.266766
chr20	915656	3.2613980000000002
chr20	916971	3.338977
chr20	917575	3.429311
chr20	917628	3.530025
chr20	917906	10.218695
chr20	918736	17.24219
chr20	919630	18.108555
chr20	919773	19.180868
chr20	920113	31.688496
chr20	920188	31.953155
chr20	920292	32.033083
chr20	921033	32.033083
chr20	921239	32.033083
chr20	921359	32.033083
chr20	921417	32.033083
