Chromosome	Position(bp)	Rate(cM/Mb)
chr9	240571	0.8792029999999998
chr9	240578	0.483597
chr9	242529	0.48424700000000004
chr9	242797	0.484514
chr9	243264	0.484638
chr9	243357	0.484971
chr9	244059	0.485179
chr9	244457	0.485375
chr9	244577	0.48553
chr9	244592	0.485598
chr9	244792	0.48573200000000005
chr9	245116	0.4857159999999999
chr9	245706	0.485764
chr9	245752	0.48592899999999994
chr9	245838	0.485943
chr9	246547	0.48607999999999996
chr9	247174	0.497551
chr9	247406	0.538181
chr9	247467	0.54353
chr9	248030	0.9144840000000001
chr9	248039	1.170967
chr9	248241	1.018834
chr9	248428	2.937973
chr9	248749	1.763455
chr9	248796	1.772115
chr9	249061	0.526206
chr9	249104	0.335459
chr9	249260	0.226911
chr9	249281	0.132898
chr9	249391	0.09124
chr9	249986	0.091916
chr9	249992	0.09224
chr9	250453	0.09224700000000001
chr9	250503	0.092247
chr9	250609	0.092919
chr9	250889	0.093886
chr9	250935	0.095829
chr9	251244	0.12053799999999999
chr9	251278	0.14741
chr9	251531	0.148304
chr9	251568	0.186929
chr9	251664	0.274929
chr9	251726	0.394055
chr9	253063	0.409267
chr9	253246	0.350466
chr9	253282	0.29655
chr9	253362	0.300421
chr9	253594	0.317659
chr9	253716	0.362762
chr9	254051	0.46567299999999995
chr9	254327	1.184498
chr9	255226	0.096144
chr9	256994	0.092601
chr9	256995	0.088183
chr9	257034	0.085102
chr9	257349	0.157361
chr9	257973	0.09605999999999999
chr9	257985	0.044771000000000005
chr9	258372	0.038244
chr9	258561	0.035706
chr9	259884	0.261574
chr9	259990	0.63222
chr9	261855	1.040054
chr9	262617	0.282806
chr9	263542	0.2828
chr9	264265	0.288937
chr9	264347	0.301635
chr9	264404	0.326007
chr9	264502	0.376256
chr9	264519	0.42954100000000006
chr9	264835	0.614112
chr9	265437	0.769278
chr9	265469	1.042504
chr9	266121	1.5123169999999997
chr9	266165	1.979322
chr9	266505	1.125385
chr9	266543	1.125169
chr9	266708	0.876647
chr9	266999	0.749529
chr9	267033	0.673849
chr9	267565	0.668507
chr9	268325	0.669111
chr9	268332	0.670306
chr9	268740	0.675247
chr9	269431	0.809516
chr9	269510	1.139939
chr9	269534	1.472671
chr9	270224	0.770097
chr9	270321	0.500236
chr9	270422	0.402782
chr9	270613	0.402302
chr9	271132	0.717763
chr9	271228	0.717478
chr9	271455	1.796175
chr9	271467	2.392373
chr9	271638	3.058122
chr9	272191	7.867041
chr9	272270	8.216203
chr9	272325	8.23668
chr9	272950	8.23668
chr9	272981	8.230823
chr9	273160	8.132012
chr9	273233	8.026367
chr9	273445	8.021167
chr9	274108	7.991867000000001
chr9	274433	7.972817
chr9	274455	7.956828
chr9	274641	14.423016
chr9	274899	14.334399999999999
chr9	275216	14.113768
chr9	275567	6.140245
chr9	276380	4.19549
chr9	277989	3.964703
chr9	278018	3.748471
chr9	278156	3.7334569999999996
chr9	279149	4.155761
chr9	279239	4.211566
chr9	279408	3.948394
chr9	279506	3.807066
chr9	279507	3.732919
chr9	279753	2.6807070000000004
chr9	279802	2.630107
chr9	281976	2.509309
chr9	282738	2.119305
chr9	283138	0.409143
chr9	284116	0.407607
chr9	284623	0.406632
chr9	285808	0.40651
chr9	286102	0.405895
chr9	286491	0.405742
chr9	286593	0.405927
chr9	286852	0.406823
chr9	287226	0.40669700000000003
chr9	288611	0.577554
chr9	289061	1.333765
chr9	289237	5.348719
chr9	289348	5.365442
chr9	290670	2.719456
chr9	290841	1.773716
chr9	290844	0.8534620000000002
chr9	292673	0.8205109999999999
chr9	292998	0.819566
chr9	293074	0.619882
chr9	293360	0.56637
chr9	294254	0.5327949999999999
chr9	295225	0.52041
chr9	295237	0.505702
chr9	295639	0.502534
chr9	296750	0.501144
chr9	297393	0.435091
chr9	297394	0.371301
chr9	298719	0.361907
chr9	299315	0.356866
chr9	300295	0.354834
chr9	302226	0.364178
chr9	302324	0.377355
chr9	303396	0.732496
chr9	303479	1.314412
chr9	303639	1.314442
chr9	303727	0.990395
chr9	303851	0.983315
chr9	304276	1.021925
chr9	304428	1.061562
chr9	304478	1.102369
chr9	304769	1.166913
chr9	304944	3.4192910000000003
chr9	304957	3.527728
chr9	305205	3.630952
chr9	305216	1.514103
chr9	305642	1.32343
chr9	305654	1.146224
chr9	305667	0.9864550000000001
chr9	306517	0.9769940000000001
chr9	306906	0.979805
chr9	307135	1.005973
chr9	307197	1.038216
chr9	307257	1.068685
chr9	307266	1.103841
chr9	307795	1.094778
chr9	308533	1.100661
chr9	310970	6.293382
chr9	311600	6.303783
chr9	311607	6.547088
chr9	312134	6.463595
chr9	312194	6.332115
chr9	312264	6.212709
chr9	313032	4.805977
chr9	313305	3.756892
chr9	313441	2.562122
chr9	313637	2.549529
chr9	313666	1.335485
chr9	314209	1.341525
chr9	314464	1.216511
chr9	314516	1.204347
chr9	314593	1.364455
chr9	314844	1.49104
chr9	315185	1.390574
chr9	315294	1.374031
chr9	315394	1.174968
chr9	315736	1.238754
chr9	316117	1.200355
chr9	316217	1.139618
chr9	316231	1.090262
chr9	316247	1.04576
chr9	316325	1.038287
chr9	316515	1.04006
chr9	316663	1.085763
chr9	316685	1.06634
chr9	316998	0.913056
chr9	317218	0.912358
chr9	317240	0.769001
chr9	317269	0.627118
chr9	317370	0.517003
chr9	318153	0.49447
chr9	318207	0.299913
chr9	319932	0.120262
chr9	322760	0.130585
chr9	324111	0.130466
chr9	324237	0.17645
chr9	324651	0.506553
chr9	325299	0.506387
chr9	325993	0.508646
chr9	326050	0.511236
chr9	326130	0.517712
chr9	326184	0.525241
chr9	326206	0.525174
chr9	326400	0.547831
chr9	326448	0.570585
chr9	326767	1.097781
chr9	326928	1.171167
chr9	327365	1.178228
chr9	327782	1.186073
chr9	327938	1.562446
chr9	327957	2.120685
chr9	328006	2.489302
chr9	328367	0.950234
chr9	328627	0.9501350000000001
chr9	328634	0.773792
chr9	328860	0.604169
chr9	329462	0.405241
chr9	329830	0.39657
chr9	330351	0.554806
chr9	330451	0.554464
chr9	331153	0.67838
chr9	331183	0.786634
chr9	331235	0.8850129999999999
chr9	331389	0.90669
chr9	331490	0.913348
chr9	332008	2.449774
chr9	332020	4.069606
chr9	332152	4.451592
chr9	332639	4.634029
chr9	333712	4.679518
chr9	333819	4.698632
chr9	334016	4.716067
chr9	334104	4.716052
chr9	334337	4.717566
chr9	334524	4.695186
chr9	334708	4.060599
chr9	335256	3.014002
chr9	335387	2.436345
chr9	335462	2.180359
chr9	335484	1.747267
chr9	335545	0.9442210000000001
chr9	336186	0.814572
chr9	337422	0.768979
chr9	337606	0.7418099999999999
chr9	341063	2.618569
chr9	342394	2.681439
chr9	343981	13.728546
chr9	344100	14.27764
chr9	344229	14.164786
chr9	344508	14.199179
chr9	345199	2.549125
chr9	345402	2.477575
chr9	345598	2.468402
chr9	345900	1.285091
chr9	346691	1.716714
chr9	346707	2.110721
chr9	346739	2.415127
chr9	346887	1.7664980000000001
chr9	346963	1.032553
chr9	347559	1.048952
chr9	347683	1.088016
chr9	347825	1.196297
chr9	347924	1.294787
chr9	348204	1.534517
chr9	348205	1.5804869999999998
chr9	348303	1.795945
chr9	348466	2.239355
chr9	348708	2.018172
chr9	348760	2.065638
chr9	348772	2.123835
chr9	348795	2.12718
chr9	349062	1.019033
chr9	349181	0.940196
chr9	349182	0.859801
chr9	349518	0.814373
chr9	349557	0.767646
chr9	349721	0.703322
chr9	349831	0.710277
chr9	349926	0.64559
chr9	350602	0.8620639999999999
chr9	350984	1.150935
chr9	351146	0.858988
chr9	351374	0.857299
chr9	351478	0.722936
chr9	351558	0.724442
chr9	351793	0.595636
chr9	351874	0.4847270000000001
chr9	352944	1.400435
chr9	353378	1.401999
chr9	353393	1.431164
chr9	353991	1.539157
chr9	354334	1.553143
chr9	354664	1.529089
chr9	354680	1.516195
chr9	354913	1.721713
chr9	355718	1.7177350000000002
chr9	355793	1.67088
chr9	356134	0.945274
chr9	356655	1.217901
chr9	357221	2.507995
chr9	357653	2.799259
chr9	357669	2.803498
chr9	357756	2.803904
chr9	358040	2.9005679999999994
chr9	358065	2.9852509999999994
chr9	358932	2.408424
chr9	358973	1.757837
chr9	359045	0.993798
chr9	359203	0.587647
chr9	359338	0.330232
chr9	359712	0.310389
chr9	359842	0.309486
chr9	360732	0.392514
chr9	362209	2.870723
chr9	362749	3.097798
chr9	362917	4.619723
chr9	362989	5.336352
chr9	363166	5.302758
chr9	363231	5.30083
chr9	363246	4.707058
chr9	363280	4.3106
chr9	363376	4.271979
chr9	363420	3.815671
chr9	363524	3.617798
chr9	363621	3.367512
chr9	363679	3.020218
chr9	364015	1.271852
chr9	364675	0.7750640000000001
chr9	366216	0.83581
chr9	366281	0.8824210000000001
chr9	366911	1.518016
chr9	367030	1.534853
chr9	367346	1.312326
chr9	367887	0.828423
chr9	368030	0.712104
chr9	368128	0.671268
chr9	369323	0.646868
chr9	370199	0.646865
chr9	370244	0.612867
chr9	370439	0.576783
chr9	370531	0.575283
chr9	370737	0.572137
chr9	372121	0.572137
chr9	372341	0.572137
chr9	373883	0.561284
chr9	374410	0.560761
chr9	375336	0.571588
chr9	375354	0.580768
chr9	376122	0.693826
chr9	376538	0.734149
chr9	376572	0.736043
chr9	376785	0.639764
chr9	376929	0.506727
chr9	382810	0.44245600000000007
chr9	384058	0.550369
chr9	384134	0.651174
chr9	385986	1.299575
chr9	386094	1.517459
chr9	386679	1.538139
chr9	387518	1.788095
chr9	387652	1.843015
chr9	387738	1.899938
chr9	388167	1.931846
chr9	388275	1.948628
chr9	388338	1.956694
chr9	388502	1.9569380000000003
chr9	388900	1.956332
chr9	388955	1.956285
chr9	388960	1.9804
chr9	389043	1.992959
chr9	389285	2.013709
chr9	390140	2.029088
chr9	390228	2.140535
chr9	390368	2.158284
chr9	390512	2.165767
chr9	390636	3.826833
chr9	390901	2.512602
chr9	391275	2.514114
chr9	391313	2.516277
chr9	391347	2.5182770000000003
chr9	391463	2.250994
chr9	392682	2.103832
chr9	392785	1.882348
chr9	392840	1.062094
chr9	393339	1.029508
chr9	393591	1.030114
chr9	393606	1.030313
chr9	393938	1.031181
chr9	394523	1.005453
chr9	394947	0.9898010000000002
chr9	395025	0.978637
chr9	395250	0.972601
chr9	396232	1.170124
chr9	396293	1.291985
chr9	396380	1.282439
chr9	396712	1.43869
chr9	396749	1.6508549999999997
chr9	396835	1.922535
chr9	397050	5.477138
chr9	398673	19.2173
chr9	404349	15.300065
chr9	404405	4.918478
chr9	406117	4.87814
chr9	407575	4.92897
chr9	408096	0.821701
chr9	408289	0.772309
chr9	408719	0.745047
chr9	409025	0.736746
chr9	409398	0.729154
chr9	410312	0.740489
chr9	410472	0.782748
chr9	411831	0.721727
chr9	412179	0.721731
chr9	413241	0.72092
chr9	413374	0.720245
chr9	414698	0.72037
chr9	414824	0.722768
chr9	416237	0.755809
chr9	417448	3.2913299999999994
chr9	417477	10.864262
chr9	417918	15.383590000000002
chr9	418003	15.426915
chr9	418210	15.426915
chr9	419153	13.772441999999998
chr9	419195	12.151117
chr9	419399	11.516914
chr9	421032	11.639822000000002
chr9	421413	10.411924
chr9	421424	2.960251
chr9	421860	2.461515
chr9	421980	1.763274
chr9	422157	1.06204
chr9	422570	1.011349
chr9	423052	1.007764
chr9	423683	1.069652
chr9	423994	1.488812
chr9	424327	1.889932
chr9	424652	2.357482
chr9	424875	2.421505
chr9	425228	2.453803
chr9	425611	2.40163
chr9	426215	1.85845
chr9	426685	1.532339
chr9	426740	0.7732
chr9	427385	0.749233
chr9	428706	2.448349
chr9	428742	2.452323
chr9	429395	2.454948
chr9	429474	2.671024
chr9	429940	2.814585
chr9	430063	3.148494
chr9	431225	3.137563
chr9	431268	3.132763
chr9	431306	3.123681
chr9	431436	2.914943
chr9	431848	1.661592
chr9	431860	0.863574
chr9	432081	0.898978
chr9	432330	1.016268
chr9	432503	1.28651
chr9	432561	1.373955
chr9	432625	1.090818
chr9	432918	0.797423
chr9	433048	0.716883
chr9	433347	0.635862
chr9	433708	0.565842
chr9	433978	0.524205
chr9	434222	0.46856
chr9	434528	0.127372
chr9	436411	3.230131
chr9	436704	3.011021
chr9	436707	2.783287
chr9	436779	2.157365
chr9	436946	2.101745
chr9	436983	1.593535
chr9	437216	1.327199
chr9	438024	1.333523
chr9	438195	1.350974
chr9	438286	1.404243
chr9	438295	1.457137
chr9	438517	1.498734
chr9	438717	1.418068
chr9	438779	1.422021
chr9	438792	1.318523
chr9	439102	1.152117
chr9	439453	0.861414
chr9	439467	0.645432
chr9	440666	0.586386
chr9	440683	0.529949
chr9	441827	0.529944
chr9	441952	0.508759
chr9	442030	0.486672
chr9	442272	0.447647
chr9	444045	0.676476
chr9	444116	0.819162
chr9	444590	2.097957
chr9	445286	2.102149
chr9	445364	2.111208
chr9	445613	2.153732
chr9	445656	2.151017
chr9	445674	2.151841
chr9	445994	0.574606
chr9	446198	0.572961
chr9	446352	0.500767
chr9	447314	0.505029
chr9	447761	0.52327
chr9	447887	0.544267
chr9	447960	0.564506
chr9	448429	0.600217
chr9	448714	0.57354
chr9	448937	0.57343
chr9	449373	0.574094
chr9	449551	0.57512
chr9	449700	0.577203
chr9	449770	0.577163
chr9	449798	0.58065
chr9	449956	0.589538
chr9	450060	0.60008
chr9	450268	0.600059
chr9	450269	0.600072
chr9	450420	0.766274
chr9	451014	0.656992
chr9	452149	0.501317
chr9	452901	0.501323
chr9	452926	0.474927
chr9	453760	0.474207
chr9	454023	0.47068200000000004
chr9	455162	4.420519
chr9	455196	4.420519
chr9	455840	4.422596
chr9	455988	1.955448
chr9	456040	0.731743
chr9	457290	0.907015
chr9	457305	1.068452
chr9	457366	1.211347
chr9	457466	1.211321
chr9	457931	1.25097
chr9	459024	1.24428
chr9	459566	1.2288820000000003
chr9	460036	1.217717
chr9	460072	1.203801
chr9	460877	0.972313
chr9	461112	0.8776149999999999
chr9	461140	0.8041969999999999
chr9	461505	0.801513
chr9	461756	0.800764
chr9	462759	0.818436
chr9	463095	0.846315
chr9	464920	0.846615
chr9	465783	0.8465740000000002
chr9	466148	0.846521
chr9	466528	0.847429
chr9	466816	0.8503610000000001
chr9	468705	1.832853
chr9	469265	2.334522
chr9	469701	4.674391
chr9	469767	6.174607
chr9	470035	6.174982
chr9	470086	6.155868
chr9	470259	2.261097
chr9	471158	1.311327
chr9	471466	0.835333
chr9	472591	0.8330459999999998
chr9	473273	0.82775
chr9	473379	0.842767
chr9	474239	0.881759
chr9	474928	0.9378780000000001
chr9	478153	1.105316
chr9	478530	1.261233
chr9	479812	5.929229
chr9	480675	6.391072
chr9	480701	6.818481
chr9	480734	7.172709
chr9	481355	7.244281
chr9	481556	7.244281
chr9	482282	7.212474
chr9	482451	7.213856
chr9	482921	4.948946
chr9	483018	3.4894049999999996
chr9	483370	3.469694
chr9	483429	3.431262
chr9	483460	3.411697
chr9	483709	3.416358
chr9	483791	3.427418
chr9	483798	3.43436
chr9	483953	3.441074
chr9	484169	2.58324
chr9	484298	1.579119
chr9	484336	0.733463
chr9	484745	0.725849
chr9	484786	0.718392
chr9	484850	0.711586
chr9	485387	0.399652
chr9	486360	0.37226
chr9	488680	0.803965
chr9	488739	1.167854
chr9	489229	1.165332
chr9	489338	1.162752
chr9	490071	1.159858
chr9	491209	1.158471
chr9	493247	20.833599
chr9	495701	0.818289
chr9	495805	0.8179120000000001
chr9	497479	0.80746
chr9	498343	0.800408
chr9	499516	0.793881
chr9	499586	0.7915289999999999
chr9	499925	0.674565
chr9	500810	0.381546
chr9	500979	0.160819
chr9	503735	0.158223
chr9	509526	0.158205
chr9	510546	0.15754
chr9	510700	0.15754
chr9	510862	0.15754500000000002
chr9	512589	0.157085
chr9	513222	3.8782649999999994
chr9	515457	1.176406
chr9	515616	1.081241
chr9	516413	1.182432
chr9	516638	3.283917
chr9	517031	3.3728770000000003
chr9	517715	26.518365999999997
chr9	518103	29.390101000000005
chr9	518183	29.390101
chr9	518377	29.38642
chr9	518449	29.38642
chr9	518532	29.379883999999997
chr9	518675	29.353134
chr9	518746	28.325858
chr9	518755	26.808839
chr9	520886	2.305041
chr9	521172	1.725292
chr9	523495	2.003106
chr9	523553	2.305153
chr9	524899	0.847818
chr9	525423	0.641017
chr9	525814	0.642184
chr9	525881	0.64665
chr9	526772	0.6491909999999999
chr9	527180	0.684273
chr9	527220	0.731985
chr9	527798	0.520265
chr9	529429	0.522195
chr9	529916	0.522285
chr9	530059	0.522285
chr9	530171	0.522837
chr9	530687	0.608668
chr9	530997	0.613712
chr9	531396	0.627351
chr9	531565	0.647577
chr9	531826	0.6958759999999999
chr9	532603	2.531136
chr9	532743	2.671541
chr9	532762	2.760277
chr9	532950	2.789408
chr9	533326	2.809039
chr9	533804	2.99737
chr9	534065	3.361657
chr9	534258	3.615641
chr9	534324	3.946095
chr9	534759	4.062061
chr9	535492	3.592718
chr9	535866	2.580389
chr9	537031	2.280694
chr9	537260	1.572639
chr9	537272	0.941989
chr9	537358	0.38884299999999994
chr9	538018	0.387997
chr9	538401	0.38821
chr9	538563	0.387016
chr9	541031	0.474778
chr9	541293	0.552349
chr9	542531	1.23709
chr9	542865	1.528993
chr9	542902	1.6860400000000002
chr9	542944	1.8590819999999997
chr9	542965	1.904488
chr9	543007	1.950752
chr9	543402	1.954601
chr9	543590	1.347585
chr9	543631	0.886761
chr9	543703	0.828885
chr9	544405	0.823555
chr9	544519	0.822884
chr9	544642	0.822947
chr9	544956	0.822819
chr9	545059	0.822523
chr9	545680	0.822606
chr9	546198	0.863128
chr9	546233	0.9055410000000002
chr9	546417	1.414052
chr9	546432	1.382259
chr9	546974	1.373709
chr9	547399	0.830809
chr9	548162	0.796237
chr9	548464	0.746831
chr9	548698	0.686146
chr9	549138	0.682594
chr9	549518	0.572123
chr9	549750	0.570008
chr9	549845	0.478544
chr9	550079	0.462098
chr9	550621	0.4591680000000001
chr9	550782	0.45605200000000007
chr9	552324	0.572722
chr9	552379	0.7954139999999998
chr9	552783	0.714535
chr9	553248	0.7046309999999999
chr9	553719	0.604567
chr9	553992	0.521527
chr9	554261	0.505732
chr9	554421	0.500141
chr9	554435	0.551473
chr9	554517	0.60655
chr9	554834	0.604085
chr9	555226	0.545377
chr9	555293	0.501569
chr9	555456	0.482115
chr9	555528	0.468397
chr9	555626	0.465126
chr9	555631	0.85093
chr9	555653	1.150757
chr9	555772	1.139869
chr9	555865	1.139433
chr9	555983	1.139731
chr9	556082	0.962632
chr9	556115	0.722366
chr9	556399	0.781598
chr9	556629	3.6681310000000003
chr9	556677	3.583377
chr9	556812	0.591126
chr9	557015	0.483024
chr9	557340	0.451748
chr9	557617	0.429358
chr9	558343	0.555165
chr9	558453	0.8145349999999999
chr9	559402	0.81956
chr9	559434	0.8365680000000001
chr9	559483	0.853316
chr9	559714	0.769884
chr9	559758	0.689468
chr9	559867	0.6398539999999999
chr9	559973	0.586681
chr9	560077	0.559187
chr9	560791	0.532964
chr9	561143	0.524087
chr9	561426	0.495687
chr9	562441	0.48370100000000005
chr9	562894	0.4625560000000001
chr9	563628	0.46507
chr9	564373	0.474573
chr9	564786	0.894034
chr9	564836	2.164104
chr9	565416	2.179568
chr9	565917	1.158219
chr9	567531	0.7708239999999998
chr9	567615	0.626917
chr9	568396	0.626281
chr9	568846	0.627076
chr9	568945	0.629058
chr9	569038	0.629484
chr9	569892	0.629454
chr9	569910	0.629848
chr9	569992	0.626608
chr9	571085	0.617482
chr9	571192	0.603092
chr9	571196	0.588083
chr9	571235	0.57244
chr9	571361	0.54609
chr9	571962	0.487645
chr9	572120	0.486359
chr9	572816	0.367727
chr9	573614	0.32263
chr9	575189	0.301708
chr9	575232	0.280056
chr9	579035	0.271212
chr9	579853	0.265723
chr9	581321	0.39794
chr9	581453	0.479757
chr9	582347	0.479064
chr9	582371	0.483089
chr9	582866	0.480773
chr9	583025	0.480908
chr9	583418	0.47875899999999993
chr9	584087	0.452678
chr9	585072	0.45229700000000006
chr9	585227	0.46019099999999996
chr9	585321	0.4197560000000001
chr9	585409	0.42771300000000007
chr9	586686	0.446557
chr9	586714	0.47029899999999997
chr9	587034	0.567925
chr9	587149	0.711789
chr9	587663	1.117122
chr9	588191	1.118506
chr9	589252	1.170337
chr9	589271	1.20584
chr9	589511	1.226693
chr9	589534	1.233313
chr9	589875	1.234291
chr9	590078	1.222838
chr9	590227	1.1965589999999997
chr9	590454	1.16228
chr9	590735	1.159003
chr9	591040	1.159067
chr9	591094	1.159488
chr9	591236	1.158551
chr9	591562	1.168488
chr9	591610	1.176199
chr9	591967	1.277794
chr9	592004	1.431054
chr9	592077	1.6065850000000002
chr9	592718	1.705555
chr9	592757	1.677023
chr9	592889	1.141979
chr9	593229	0.526068
chr9	593899	0.525916
chr9	594262	0.524251
chr9	594607	0.499952
chr9	594697	0.45555
chr9	595127	0.455389
chr9	596052	0.333224
chr9	596345	0.333248
chr9	596826	0.325275
chr9	598065	0.324898
chr9	598223	0.324826
chr9	599666	0.324826
chr9	600250	0.324236
chr9	601451	0.323931
chr9	601493	0.323643
chr9	601552	0.32328
chr9	602204	0.32327
chr9	602241	0.323274
chr9	602986	0.323438
chr9	603125	0.323725
chr9	603192	0.324177
chr9	603264	0.324392
chr9	603422	0.324609
chr9	604910	0.324604
chr9	606676	0.467353
chr9	606900	0.7711400000000002
chr9	607632	0.8862529999999998
chr9	607738	0.90596
chr9	607816	0.911305
chr9	607901	0.9137279999999999
chr9	608622	0.891353
chr9	608683	0.848711
chr9	608703	0.779723
chr9	608955	0.798636
chr9	610445	0.70201
chr9	610593	0.507368
chr9	610638	0.490321
chr9	610960	0.43293899999999996
chr9	612167	0.435382
chr9	613215	0.652029
chr9	613260	0.819337
chr9	613305	0.824714
chr9	613315	0.948383
chr9	613571	0.977002
chr9	613908	1.077462
chr9	613932	1.371464
chr9	614252	1.143853
chr9	614294	0.9270930000000001
chr9	614530	0.923418
chr9	614729	0.920013
chr9	615310	0.90042
chr9	615904	0.480689
chr9	616052	0.281558
chr9	616148	0.185814
chr9	616469	0.17752
chr9	616662	0.178725
chr9	616770	0.177829
chr9	616783	0.17859700000000003
chr9	617501	0.17909599999999998
chr9	618952	0.86464
chr9	618967	1.627039
chr9	619092	1.68252
chr9	619209	0.570633
chr9	619381	0.819895
chr9	620179	2.474966
chr9	620267	2.463402
chr9	620377	1.693154
chr9	620381	0.852508
chr9	621357	0.852859
chr9	621779	0.9033199999999999
chr9	621990	0.927547
chr9	622360	0.96227
chr9	622490	0.9757769999999999
chr9	622523	1.005856
chr9	622545	1.026289
chr9	623485	0.42776400000000003
chr9	623848	0.426375
chr9	624660	0.425594
chr9	625737	0.42582000000000003
chr9	625820	0.43835899999999994
chr9	625863	0.43869
chr9	626096	0.836681
chr9	626876	2.016457
chr9	627436	0.269096
chr9	627672	6.731763
chr9	627779	1.187763
chr9	627802	0.029111
chr9	627871	0.024763
chr9	628037	0.024554
chr9	628426	0.024495
chr9	628695	0.02451
chr9	628788	0.024588000000000002
chr9	629211	0.031982
chr9	629245	0.031971
chr9	629418	0.046725
chr9	629437	0.061158
chr9	629468	0.076745
chr9	629614	0.076745
chr9	629744	0.12318399999999999
chr9	629791	0.180563
chr9	629893	0.241894
chr9	631605	0.241645
chr9	632051	0.241207
chr9	632074	0.241798
chr9	632131	0.241479
chr9	632149	0.24187
chr9	632207	0.24215700000000004
chr9	632219	0.242359
chr9	632439	0.24487
chr9	632459	0.247158
chr9	632584	0.251933
chr9	632605	0.254846
chr9	632621	0.256371
chr9	633087	0.256712
chr9	633094	0.257194
chr9	633648	2.298069
chr9	633757	2.776587
chr9	633759	3.192014
chr9	634064	2.813736
chr9	634094	1.828756
chr9	634160	1.184872
chr9	634405	0.703679
chr9	634542	0.703539
chr9	634641	0.632304
chr9	634846	0.478099
chr9	634862	0.4779030000000001
chr9	634951	0.406011
chr9	635211	0.383091
chr9	635500	0.380487
chr9	635677	0.360635
chr9	635998	2.110236
chr9	637031	2.114457
chr9	637391	2.076024
chr9	638024	1.625592
chr9	639147	0.583949
chr9	640000	0.523341
chr9	641073	0.447473
chr9	641609	0.441239
chr9	641720	0.272967
chr9	641751	0.265943
chr9	641909	0.210579
chr9	644079	0.210466
chr9	645777	0.24843499999999996
chr9	646078	0.417521
chr9	648389	1.208043
chr9	648732	1.169017
chr9	648943	1.169345
chr9	648961	1.170302
chr9	648987	1.148869
chr9	649006	1.118409
chr9	649511	0.7987599999999999
chr9	649553	0.703267
chr9	649616	0.526277
chr9	649750	6.213458
chr9	649866	0.390074
chr9	650373	0.36532
chr9	650858	0.36532
chr9	651006	0.742333
chr9	651039	1.529031
chr9	651127	4.654379
chr9	651183	4.715181
chr9	651311	2.746857
chr9	651333	2.523293
chr9	651364	5.694186
chr9	651461	0.636745
chr9	651558	0.608048
chr9	651692	0.592189
chr9	651799	0.59025
chr9	652034	0.590383
chr9	652079	0.590802
chr9	652170	0.59048
chr9	652208	0.593319
chr9	652517	0.587764
chr9	652527	0.584091
chr9	652601	0.574567
chr9	652648	0.546415
chr9	652734	0.413736
chr9	652767	0.41374700000000003
chr9	652957	0.413747
chr9	653075	0.413747
chr9	653094	0.329989
chr9	653263	0.330233
chr9	653313	0.296696
chr9	653481	0.292426
chr9	653505	0.307485
chr9	653655	5.409492
chr9	653795	6.270904
