Chromosome	Position(bp)	Rate(cM/Mb)
chr17	831919	2.415035
chr17	832061	2.282373
chr17	832122	2.224529
chr17	832528	2.940184
chr17	832810	22.046555
chr17	833687	24.336692
chr17	835613	9.098133
chr17	840166	9.082408
chr17	840989	8.986984
chr17	842147	8.977685
chr17	842498	6.463444
chr17	842534	1.967039
chr17	843592	1.755164
chr17	843641	1.553516
chr17	846462	1.557792
chr17	846575	1.563319
chr17	846815	1.573449
chr17	848763	1.6131670000000002
chr17	851360	1.731712
chr17	851880	1.716672
chr17	852086	1.767624
chr17	852871	1.755758
chr17	853112	0.913558
chr17	860832	0.93855
chr17	864995	0.773191
chr17	865182	0.773076
chr17	866227	1.608695
chr17	869403	1.610216
chr17	871811	2.559001
chr17	872094	5.255869
chr17	874260	6.226226
chr17	875010	6.349162000000001
chr17	876485	9.025811
chr17	877800	9.124333
chr17	877803	11.350524
chr17	877806	13.580402
chr17	877998	13.618425
chr17	878100	13.647073
chr17	878167	15.930202
chr17	878293	16.044873
chr17	878708	16.044873
chr17	879176	15.225332
chr17	879430	13.868235
chr17	879659	12.564212999999999
chr17	879712	12.442709000000002
chr17	879758	12.05063
chr17	879809	9.791198
chr17	879878	7.123640000000001
chr17	880340	6.961948
chr17	881177	6.956116
chr17	881396	6.951443
chr17	881723	6.903413
chr17	883114	1.734228
chr17	883588	1.732831
chr17	883696	1.734244
chr17	884544	1.783372
chr17	884913	1.770435
chr17	885156	1.760707
chr17	885522	1.944136
chr17	885997	1.917168
chr17	886045	1.916564
chr17	887291	1.9317810000000002
chr17	887328	1.8593070000000003
chr17	887505	1.5797539999999999
chr17	887563	1.268293
chr17	888098	0.9634859999999998
chr17	889877	0.982845
chr17	889907	0.982274
chr17	889967	1.006248
chr17	890131	1.005535
chr17	890765	1.005518
chr17	891593	1.005585
chr17	891971	1.005673
chr17	892595	1.037013
chr17	892851	1.037421
chr17	893132	1.037654
chr17	893265	1.037737
chr17	894827	1.041485
chr17	895525	3.343338
chr17	896547	3.55081
chr17	896557	3.550474
chr17	896607	3.550905
chr17	896693	3.905808
chr17	896810	3.905561
chr17	897203	3.432578
chr17	897328	2.794827
chr17	897353	2.126536
chr17	898261	2.147171
chr17	900770	1.811921
chr17	900818	1.459429
chr17	901512	1.458944
chr17	903943	1.4564
chr17	906403	1.448973
chr17	908634	1.470847
chr17	909164	1.5785059999999997
chr17	909251	1.743014
chr17	909453	2.06473
chr17	909510	2.295283
chr17	909892	2.348149
chr17	910084	2.429972
chr17	910559	2.429679
chr17	910635	2.591928
chr17	910754	2.591005
chr17	911080	2.590981
chr17	911178	2.589843
chr17	911289	2.585308
chr17	911930	2.584099
chr17	912383	2.833012
chr17	912428	2.832459
chr17	912561	3.30733
chr17	913010	4.791956
chr17	913855	18.22485
chr17	913876	30.277297
chr17	915281	30.277297
chr17	916444	30.277296999999997
chr17	917084	30.277297
chr17	917085	30.277297
chr17	917152	30.271534000000003
chr17	918021	30.271534
chr17	919492	29.923604
chr17	920583	16.558544
chr17	923367	16.650011
chr17	923723	16.772052
chr17	923791	16.83488
chr17	924783	14.723079
chr17	924986	12.488816
chr17	927869	6.942145
chr17	928427	6.504823000000001
chr17	929127	6.477018
chr17	929918	6.012102
chr17	929944	3.128284
chr17	930497	1.7391319999999997
chr17	930550	1.244097
chr17	930682	1.207809
chr17	930747	1.171634
chr17	932262	1.174139
chr17	932778	1.302553
chr17	932993	2.358553
chr17	933015	3.512697
chr17	933025	4.681336
chr17	933277	5.702264
chr17	933301	5.717273999999999
chr17	933357	5.925618000000001
chr17	933380	6.239546000000001
chr17	933391	6.595911999999999
chr17	933435	7.780167999999999
chr17	933476	10.114118
chr17	934020	10.143084
chr17	934515	10.128494
chr17	934557	9.673024
chr17	934935	8.463913
chr17	936141	7.918772999999999
chr17	936217	7.6776159999999996
chr17	936338	7.62632
chr17	936724	7.734777
chr17	937489	7.976465999999999
chr17	937565	9.031304
chr17	937657	10.476675
chr17	937752	10.907435
chr17	937754	12.527615
chr17	939211	12.605698
chr17	943241	12.595068
chr17	943808	11.583681000000002
chr17	944274	4.028124
chr17	944484	1.4760420000000003
chr17	944936	1.337754
chr17	945029	1.190506
chr17	946815	1.183844
chr17	946986	1.180253
chr17	947302	1.178749
chr17	948634	1.178634
chr17	950392	1.23962
chr17	954017	22.50268
chr17	957986	22.61621
chr17	958293	22.616361
chr17	959009	22.616361
chr17	959020	22.614432
chr17	959385	8.818123
chr17	960222	8.817462
chr17	960311	8.816795
chr17	960346	8.81641
chr17	962259	8.869083
chr17	962302	8.868436
chr17	964224	9.185208
chr17	965251	9.184381
chr17	966979	9.190482
chr17	969539	9.195163
chr17	969846	9.197047
chr17	970868	9.186673
chr17	971356	8.837536
chr17	974686	1.568085
chr17	975911	1.421796
chr17	977413	1.421771
chr17	977951	1.383116
chr17	978236	1.337172
chr17	981370	1.324866
chr17	992950	1.357242
chr17	993062	1.384197
chr17	998590	2.264075
chr17	999082	2.269872
chr17	1001743	2.756129
chr17	1004667	3.356486
chr17	1005262	3.4754
chr17	1005555	3.588205
chr17	1006211	3.500904
chr17	1006413	2.9588329999999994
chr17	1008054	5.260325
chr17	1010340	10.716557
chr17	1012128	10.731097
chr17	1013906	10.728751
chr17	1020029	9.850587
chr17	1020676	7.856123
chr17	1022524	2.71102
chr17	1024424	2.619663
chr17	1025477	3.114464
chr17	1025936	4.224906
chr17	1025971	5.340576
chr17	1026384	5.843279
chr17	1026501	9.299131
chr17	1026924	9.354672
chr17	1027279	9.357551
chr17	1027293	9.36092
chr17	1027636	13.049642
chr17	1027711	15.037434
chr17	1027762	17.556343
chr17	1027976	17.61263
chr17	1028697	17.61263
chr17	1028753	17.614276
chr17	1028783	17.616496
chr17	1033060	10.04994
chr17	1033611	10.032828
chr17	1037465	10.032828
chr17	1037830	10.818205
chr17	1038199	11.556567
chr17	1038406	11.556567
chr17	1038952	10.796532
chr17	1038993	9.332339
chr17	1039839	9.269849
chr17	1040135	6.067829
chr17	1041306	1.129536
chr17	1041820	1.121595
chr17	1042324	1.128392
chr17	1043993	1.1337409999999999
chr17	1044909	1.151925
chr17	1045050	1.178675
chr17	1045331	2.8274900000000005
chr17	1045572	1.133062
chr17	1046657	0.9082519999999998
chr17	1046951	0.827263
chr17	1047157	0.7981299999999999
chr17	1047239	0.780546
chr17	1047327	0.7724289999999999
chr17	1047435	0.766823
chr17	1047464	0.766017
chr17	1047538	0.7652879999999999
chr17	1047567	0.768783
chr17	1047718	0.796715
chr17	1048180	1.328395
chr17	1048249	1.9832430000000003
chr17	1048467	2.571441
chr17	1049103	7.4494940000000005
chr17	1049125	11.317424
chr17	1050216	12.240828
chr17	1050420	12.221902
chr17	1050497	12.779251
chr17	1050763	7.940267
chr17	1056275	2.905916
chr17	1056981	0.47383600000000003
chr17	1058660	0.388832
chr17	1060462	0.388009
chr17	1062074	0.378999
chr17	1067173	0.654812
chr17	1067857	0.66501
chr17	1072199	14.092519
chr17	1075413	2.256591
chr17	1077973	2.374014
chr17	1077999	2.485397
chr17	1078372	2.42011
chr17	1081077	2.417963
chr17	1083502	4.178932
chr17	1083911	6.336609
chr17	1083981	8.868509
chr17	1084000	9.325915
chr17	1087650	8.159175
chr17	1087724	7.175433000000001
chr17	1087825	2.514066
chr17	1090360	0.671285
chr17	1091495	0.628632
chr17	1091572	0.587752
chr17	1092626	0.588239
chr17	1093795	0.601322
chr17	1094020	0.673265
chr17	1094312	1.112106
chr17	1094353	1.715306
chr17	1095529	2.29078
chr17	1095630	2.302377
chr17	1096038	1.5269099999999998
chr17	1096387	0.762855
chr17	1097780	0.703305
chr17	1098470	0.701952
chr17	1098770	0.6997869999999999
chr17	1099606	0.712524
chr17	1100168	0.911201
chr17	1100187	1.164154
chr17	1100340	5.726561
chr17	1100371	9.02752
chr17	1100471	9.827571
chr17	1100868	10.627016
chr17	1101712	10.012583
chr17	1103206	6.009729
chr17	1103450	4.825453
chr17	1103488	3.686803
chr17	1103918	3.707846
chr17	1104059	3.128139
chr17	1104300	3.080479
chr17	1104914	3.177873
chr17	1105916	3.201869
chr17	1106131	3.201923
chr17	1107238	3.212536
chr17	1110664	3.215993
chr17	1113008	3.216419
chr17	1115252	3.218052
chr17	1116444	3.221929
chr17	1116655	3.218953
chr17	1116943	3.2724893161350845
chr17	1119591	3.326025632270169
chr17	1121190	3.294545
chr17	1121348	3.286836
chr17	1121408	3.2770004999999998
chr17	1122827	3.2671649999999994
chr17	1123182	3.2586426506024093
chr17	1123763	1.859654
chr17	1124497	0.5926211911889777
chr17	1130376	0.5967890624117481
chr17	1133917	0.76122
chr17	1133944	0.9239669270428016
chr17	1134972	0.8941839635214008
chr17	1134973	0.864401
chr17	1136003	0.8793034000800426
chr17	1136004	0.8942058001600853
chr17	1139752	2.254134184858757
chr17	1144177	2.337139
chr17	1145673	2.338147
chr17	1146088	2.3314508642533935
chr17	1150950	2.4483136585061205
chr17	1154953	3.798575
chr17	1155550	5.032628
chr17	1155568	5.80962874229452
chr17	1156736	10.541255
chr17	1157969	10.541255
chr17	1159083	10.583036
chr17	1161220	10.583343
chr17	1162319	10.583617
chr17	1165099	5.722357
chr17	1168330	5.721685
chr17	1168620	5.721127
chr17	1169403	5.717161
chr17	1170009	5.717721
chr17	1170069	5.71692
chr17	1170144	5.71796
chr17	1172113	5.716845
chr17	1174977	5.839546
chr17	1176906	8.971505
chr17	1181037	8.786477
chr17	1181230	7.244978
chr17	1181413	4.285117
chr17	1181435	2.008333
chr17	1181671	1.198951
chr17	1182122	1.199123
chr17	1182128	1.1518
chr17	1183014	1.030786
chr17	1183188	0.940291
chr17	1184515	0.954969
chr17	1185025	1.006989
chr17	1186979	2.123096
chr17	1187511	2.585446
chr17	1187881	3.080932
chr17	1188581	3.106989
chr17	1189125	3.122079
chr17	1189998	3.150549
chr17	1190825	3.356488
chr17	1191067	3.700996
chr17	1191846	4.166013
chr17	1193501	8.015418
chr17	1193561	9.540929
chr17	1193636	9.692992
chr17	1194090	9.689947
chr17	1195318	9.63669
chr17	1195397	5.542532
chr17	1195430	2.997442
chr17	1197175	1.375459
chr17	1197705	1.373796
chr17	1198288	0.932117
chr17	1199303	0.932131
chr17	1200312	0.928146
chr17	1200728	0.8466679999999999
chr17	1200915	0.775344
chr17	1201426	0.730158
chr17	1202460	0.72129
chr17	1206311	0.720584
chr17	1209733	0.720672
chr17	1209892	0.7205210000000001
chr17	1211616	0.72026
chr17	1211779	0.7198489999999999
chr17	1213307	0.717248
chr17	1213697	0.711942
chr17	1214833	0.71207
chr17	1215637	0.711246
chr17	1216532	0.796599
chr17	1216579	0.942113
chr17	1217096	2.375065
chr17	1217246	3.506221
chr17	1217503	4.399609
chr17	1218296	5.43246
chr17	1218393	6.449699
chr17	1220388	6.450778
chr17	1250564	6.450778
chr17	1250760	6.449751
chr17	1250862	6.365425
chr17	1251242	5.645279
chr17	1252494	5.277304
chr17	1253002	4.691242
chr17	1254434	4.687096
chr17	1255002	4.659476
chr17	1256292	4.581407
chr17	1258809	6.410698
chr17	1258904	7.052496
chr17	1259304	8.335606
chr17	1259380	9.343403
chr17	1259611	9.594635
chr17	1260498	9.844931
chr17	1260679	10.057973
chr17	1261003	10.20391
chr17	1265382	10.208029
chr17	1273708	10.213767
chr17	1278872	0.673261
chr17	1280060	0.657093
chr17	1280170	0.653221
chr17	1281276	0.648916
chr17	1285976	1.018522
chr17	1286033	1.358338
chr17	1291704	1.014859
chr17	1291747	0.659721
chr17	1292794	0.6914
chr17	1293747	1.681701
chr17	1294263	1.723735
chr17	1295130	1.82447
chr17	1295205	1.894698
chr17	1297158	2.045471
chr17	1297399	2.061634
chr17	1299997	2.111627
chr17	1300323	2.617922
chr17	1300387	3.383702
chr17	1300830	3.467606
chr17	1300897	3.5115840000000005
chr17	1300997	3.518908
chr17	1301118	3.5252349999999995
chr17	1301570	3.525348
chr17	1302626	3.564209
chr17	1302748	3.560023
chr17	1302761	3.524909
chr17	1304173	3.46862
chr17	1304420	3.4435890000000002
chr17	1304425	3.4544
chr17	1305868	6.260339
chr17	1306574	9.215996
chr17	1306653	9.227465
chr17	1306695	9.241073
chr17	1307011	10.818329
chr17	1307207	7.171163000000001
chr17	1312628	1.283664
chr17	1314305	1.283289
chr17	1315319	1.24452
chr17	1315754	1.123418
chr17	1317027	0.976923
chr17	1317078	0.8124049999999999
chr17	1320563	0.707163
chr17	1321442	0.708218
chr17	1322503	0.711796
chr17	1325642	0.716306
chr17	1325656	0.720449
chr17	1325928	0.729593
chr17	1327046	0.7325069999999999
chr17	1327774	0.9305390000000001
chr17	1328060	0.930625
chr17	1328472	0.733777
chr17	1329449	3.112733
chr17	1329773	2.110767
chr17	1329804	1.220075
chr17	1329945	0.719929
chr17	1330172	0.720763
chr17	1330262	0.722897
chr17	1330321	0.726382
chr17	1330341	0.729286
chr17	1330554	0.7305159999999999
chr17	1330752	0.784373
chr17	1330981	1.083529
chr17	1331743	0.989694
chr17	1331771	0.986484
chr17	1332023	0.947987
chr17	1332433	0.939109
chr17	1333662	1.019521
chr17	1334760	1.029901
chr17	1335567	1.091103
chr17	1336499	0.878592
chr17	1336652	0.833234
chr17	1337399	0.763388
chr17	1337649	0.733299
chr17	1337800	0.662522
chr17	1337877	0.585653
chr17	1337899	0.508619
chr17	1338011	0.377565
chr17	1338018	0.376557
chr17	1338940	0.376512
chr17	1339729	0.406726
chr17	1340146	0.62588
chr17	1340254	0.872057
chr17	1340295	1.731769
chr17	1340647	1.7378219999999998
chr17	1340685	2.075993
chr17	1341545	0.81905
chr17	1341698	0.7318390000000001
chr17	1345098	0.262297
chr17	1345172	0.160703
chr17	1346483	0.040902
chr17	1351581	0.040902
chr17	1352208	0.040902
chr17	1360904	0.644216
chr17	1361770	0.041038
chr17	1362218	0.041094
chr17	1364178	0.041132
chr17	1364563	0.041173
chr17	1365275	0.041159
chr17	1365389	0.041462
chr17	1367086	0.073474
chr17	1367133	0.123455
chr17	1367268	0.189479
chr17	1367904	0.680605
chr17	1368941	0.175072
chr17	1369605	0.210628
chr17	1370028	0.164356
chr17	1371069	0.163022
chr17	1371435	0.183138
chr17	1371519	0.616319
chr17	1371753	0.616532
chr17	1372205	0.616532
chr17	1372546	0.262463
chr17	1373292	0.199711
chr17	1373830	0.162914
chr17	1375001	0.44566
chr17	1375274	0.44566
chr17	1375406	0.673626
chr17	1375803	0.928632
chr17	1376129	0.005021
chr17	1376815	0.005021
chr17	1376901	0.005017
chr17	1376985	0.004974
chr17	1377195	0.004971
chr17	1378223	0.004966
chr17	1378570	0.004966
chr17	1379007	0.004966
chr17	1379685	0.005004
chr17	1380621	0.031069999999999997
chr17	1380704	2.024864
chr17	1381028	0.008357
chr17	1385661	0.007818
chr17	1386455	0.008339
chr17	1390769	0.00835
chr17	1391192	0.017514
chr17	1391320	0.034865
chr17	1391601	0.423686
chr17	1392709	0.015785
chr17	1394178	0.015758
chr17	1394312	0.015748
chr17	1394683	0.015759
chr17	1396489	0.015759
chr17	1396615	0.018892
chr17	1397541	0.075889
chr17	1397646	1.636191
chr17	1398516	0.8477300000000001
chr17	1399178	0.936118
chr17	1405534	1.236438
chr17	1406556	1.28083
chr17	1406939	1.216173
chr17	1412415	1.216759
chr17	1414467	0.603122
chr17	1416819	0.401151
chr17	1416851	0.40116100000000005
chr17	1422003	0.080555
chr17	1424421	0.075679
chr17	1428512	0.069113
chr17	1429260	0.069134
chr17	1433088	0.06534
chr17	1433113	0.060976
chr17	1438187	0.015786
chr17	1445695	0.015536
chr17	1445740	0.015348999999999998
chr17	1449135	0.015953
chr17	1449144	0.015953
chr17	1449407	0.01643
chr17	1452257	0.028905
chr17	1453285	0.072236
chr17	1454829	0.30726
chr17	1459986	0.7964719999999998
chr17	1460033	1.118894
chr17	1460224	0.840254
chr17	1460239	0.560988
chr17	1461304	0.542246
chr17	1461602	0.506656
chr17	1462453	0.379284
chr17	1462667	0.306073
chr17	1463828	0.306145
chr17	1465784	0.30626
chr17	1466285	0.306285
chr17	1467165	0.452541
chr17	1467248	0.553796
chr17	1467426	0.897579
chr17	1467829	1.632337
chr17	1468458	4.065343
chr17	1468741	7.919512
chr17	1469676	8.093781
chr17	1469693	8.085857
chr17	1471209	7.709302000000001
chr17	1471555	6.605583
chr17	1475842	5.780531
chr17	1475959	5.057526000000001
chr17	1477711	4.696619
chr17	1480599	9.096505
chr17	1484390	9.09952
chr17	1487205	4.757969
chr17	1490192	1.391621
chr17	1492903	1.114837
chr17	1494443	1.305618
