Chromosome	Position(bp)	Rate(cM/Mb)
chr12	279146	0.8468149999999999
chr12	279491	0.707267
chr12	279711	0.500324
chr12	279733	0.275635
chr12	279848	0.164689
chr12	280635	0.069748
chr12	282285	0.070263
chr12	282635	0.059109
chr12	283050	0.061335
chr12	283306	0.063992
chr12	284731	0.05239099999999999
chr12	285966	0.045765
chr12	286395	0.037528
chr12	287072	2.555157
chr12	287290	0.021646
chr12	287743	0.01432
chr12	287801	0.008882
chr12	288238	0.007687
chr12	289622	0.007521
chr12	290911	0.007491
chr12	291045	0.007491
chr12	291069	0.007489
chr12	291300	0.22668599999999997
chr12	291323	0.226667
chr12	294379	0.003627
chr12	297126	0.003627
chr12	304912	0.003799
chr12	305733	0.004315
chr12	305890	0.00505
chr12	306314	0.006384
chr12	307127	0.008631
chr12	307816	0.013657
chr12	308155	0.024498
chr12	308467	0.040492
chr12	308880	0.072303
chr12	309083	0.072303
chr12	309160	0.072303
chr12	310167	0.072303
chr12	312068	0.049395
chr12	312228	0.049395
chr12	314661	0.023978
chr12	316336	0.022434
chr12	316797	0.022009
chr12	317589	0.021993
chr12	317911	0.022698
chr12	318409	0.026805000000000002
chr12	318837	0.032323
chr12	318965	0.037915
chr12	319468	0.124477
chr12	319527	0.21257
chr12	321486	0.031113
chr12	321709	0.002341
chr12	323379	0.002341
chr12	323477	0.002332
chr12	323488	0.002332
chr12	327288	0.002332
chr12	327885	0.002332
chr12	329587	0.002333
chr12	330326	0.015279000000000001
chr12	330464	0.277781
chr12	332377	0.103982
chr12	332885	0.0026809999999999994
chr12	332940	0.002681
chr12	333919	0.00255
chr12	334629	0.002847
chr12	335531	0.002842
chr12	336571	0.002842
chr12	336659	0.004718
chr12	338207	0.016866
chr12	338331	1.829348
chr12	338585	0.053372
chr12	341157	0.056014
chr12	342411	0.051712
chr12	352432	0.03572
chr12	352471	0.015479
chr12	352641	0.001918
chr12	353009	0.001868
chr12	355088	0.001785
chr12	357255	0.001786
chr12	359115	0.0017860000000000003
chr12	361596	0.001786
chr12	362123	0.001786
chr12	362660	0.001786
chr12	363579	0.001786
chr12	364805	0.001786
chr12	365052	0.001786
chr12	365544	0.0017859999999999998
chr12	365631	0.001786
chr12	366413	0.001786
chr12	366628	0.0017870000000000002
chr12	368060	0.001787
chr12	369522	0.001787
chr12	369689	0.001787
chr12	377007	0.001861
chr12	377223	0.001905
chr12	378169	0.00295
chr12	379090	0.013241
chr12	379335	0.020649
chr12	383119	0.072194
chr12	383245	1.371937
chr12	384734	0.32398
chr12	388744	0.22798
chr12	391910	0.161412
chr12	394808	0.161428
chr12	396593	0.159462
chr12	396673	0.157487
chr12	396754	0.155867
chr12	400386	0.155794
chr12	401295	0.156419
chr12	402291	0.155362
chr12	406605	0.15501
chr12	407055	0.155076
chr12	407180	0.158472
chr12	408355	6.491065
chr12	410627	6.962405
chr12	411781	7.491408
chr12	413985	7.566725000000001
chr12	416190	3.6424820000000007
chr12	417316	3.218663
chr12	429128	2.162049
chr12	429872	1.329931
chr12	431828	1.308256
chr12	432417	1.303984
chr12	434040	1.294947
chr12	436724	1.27712
chr12	438159	1.264591
chr12	438517	1.252931
chr12	440374	1.276215
chr12	441430	1.370004
chr12	441730	1.460712
chr12	442129	1.503329
chr12	442384	1.514828
chr12	444925	1.825428
chr12	448853	9.539591
chr12	455019	9.49538
chr12	455204	9.464315
chr12	455641	2.38488
chr12	455706	3.261116
chr12	457880	4.991388
chr12	461751	5.821013
chr12	464704	0.924637
chr12	466467	2.047401
chr12	467630	4.933687
chr12	467786	5.010411
chr12	467818	5.005186
chr12	467921	4.827267
chr12	467960	4.541514
chr12	468071	2.131326
chr12	468705	1.70022
chr12	468777	1.428323
chr12	469183	1.383893
chr12	469664	1.243345
chr12	469718	1.088061
chr12	470111	1.012384
chr12	470153	1.051236
chr12	470251	0.9624230000000001
chr12	470285	0.958557
chr12	473174	0.977451
chr12	473591	1.129152
chr12	473837	1.390638
chr12	475188	1.387557
chr12	476661	1.375839
chr12	477241	1.100913
chr12	477341	0.830937
chr12	481283	0.912274
chr12	482134	2.917435
chr12	483358	5.350947
chr12	485008	5.340416
chr12	485071	5.330642
chr12	485359	5.310933
chr12	487446	0.24626300000000004
chr12	488556	0.241848
chr12	488690	0.24063999999999997
chr12	488959	0.239376
chr12	489589	0.239441
chr12	489796	0.239773
chr12	490061	0.239773
chr12	490282	0.23988
chr12	492252	0.246834
chr12	492418	0.411506
chr12	493036	0.8731360000000001
chr12	493080	1.312366
chr12	493626	1.8424560000000003
chr12	494347	2.243269
chr12	495401	2.234099
chr12	495455	2.222068
chr12	496270	2.225216
chr12	496708	2.234768
chr12	496721	2.247882
chr12	497007	2.26204
chr12	498060	2.422937
chr12	498080	2.579877
chr12	498199	2.69085
chr12	498314	3.099832
chr12	498676	2.119259
chr12	500375	1.4965329999999997
chr12	500397	0.9989520000000001
chr12	500481	0.76355
chr12	501294	0.7621929999999999
chr12	501720	0.765454
chr12	502143	0.812703
chr12	502221	3.200934
chr12	502365	5.752271
chr12	502428	5.77829
chr12	504367	5.779456
chr12	505377	5.779456
chr12	506220	5.825936
chr12	508815	3.289376
chr12	510360	3.290041
chr12	510829	3.2899039999999995
chr12	513760	3.763508
chr12	515781	4.254671
chr12	515812	4.712252
chr12	516267	4.822631
chr12	518312	5.015529
chr12	518924	8.566347
chr12	519070	13.033587
chr12	519503	33.870593
chr12	522384	17.193269
chr12	523074	15.589511
chr12	523171	11.487611
chr12	523234	11.4646
chr12	523423	7.929689000000001
chr12	523479	5.538618
chr12	523756	2.965771
chr12	524251	3.072243
chr12	524392	3.049952
chr12	524947	3.055767
chr12	525418	3.040246
chr12	525945	2.990319
chr12	526093	2.956969
chr12	528197	5.304022
chr12	529000	5.304473
chr12	533766	4.980546
chr12	535171	4.183926
chr12	535560	3.6947609999999997
chr12	537134	3.561086
chr12	539071	3.541536
chr12	540296	3.5453820000000005
chr12	540609	3.54326
chr12	541705	3.547991
chr12	544791	3.547973
chr12	546838	3.52424
chr12	547433	3.294706
chr12	548238	2.522628
chr12	548612	2.139339
chr12	548835	1.707134
chr12	548948	1.416936
chr12	549256	0.7982970000000001
chr12	551865	0.728787
chr12	552490	0.729745
chr12	553282	0.882695
chr12	553672	0.882483
chr12	554230	18.03916
chr12	556489	28.067426999999995
chr12	557391	28.091048
chr12	558444	28.091047999999997
chr12	559872	28.091048
chr12	560144	28.091048
chr12	562504	18.907357
chr12	563206	17.673392
chr12	563912	8.491195
chr12	564079	8.483296
chr12	564117	8.477623
chr12	564182	8.476066
chr12	564349	8.475793
chr12	564622	8.473316
chr12	564688	8.469004
chr12	565011	8.467909
chr12	566275	8.46758
chr12	566633	8.441231
chr12	566754	8.19177
chr12	566950	3.629961
chr12	567043	3.52236
chr12	567224	3.494498
chr12	567259	3.478105
chr12	567377	3.519396
chr12	568037	3.920892
chr12	568590	5.484912
chr12	569044	7.552065
chr12	570636	2.046835
chr12	572388	1.844396
chr12	572564	1.44751
chr12	574440	0.862654
chr12	574780	0.857811
chr12	576910	0.598662
chr12	579082	0.579654
chr12	579174	0.565577
chr12	581307	0.566495
chr12	583657	0.570057
chr12	583742	0.570444
chr12	583774	0.5676
chr12	583796	0.567961
chr12	586082	0.826069
chr12	586098	1.057676
chr12	586698	1.058611
chr12	586884	1.063246
chr12	586912	1.0732
chr12	587030	1.075448
chr12	587075	4.223494
chr12	587217	4.226156
chr12	587227	4.227563
chr12	587249	4.227649
chr12	587360	4.23115
chr12	587493	2.683728
chr12	587565	1.085957
chr12	587929	1.080602
chr12	587992	1.072557
chr12	588467	1.065172
chr12	588877	0.8764550000000001
chr12	589468	0.606659
chr12	589713	0.529828
chr12	590278	0.52792
chr12	591362	0.846979
chr12	591509	1.162422
chr12	592147	1.09143
chr12	592214	0.917933
chr12	592257	0.719751
chr12	592351	0.361002
chr12	594705	0.571203
chr12	594759	0.556508
chr12	595177	0.62621
chr12	596172	0.66747
chr12	596514	0.7486640000000001
chr12	596621	0.828489
chr12	596959	0.877383
chr12	597155	1.032109
chr12	598044	3.516426
chr12	598409	3.528295
chr12	598494	3.534677
chr12	598877	3.531183
chr12	599347	4.718334
chr12	599431	5.492196
chr12	599460	5.497357
chr12	602480	5.447391
chr12	602496	5.406583
chr12	602645	4.429275
chr12	602725	2.514543
chr12	603351	2.422832
chr12	603453	2.314885
chr12	603987	2.314555
chr12	604119	2.27805
chr12	605058	2.003576
chr12	605410	1.636066
chr12	605676	0.52207
chr12	606202	0.179068
chr12	607343	0.168058
chr12	607498	0.160408
chr12	607972	0.157936
chr12	610515	0.157849
chr12	611864	0.215474
chr12	612222	0.277522
chr12	614124	0.281162
chr12	615113	0.282189
chr12	616849	0.283356
chr12	617683	0.283914
chr12	618178	0.284651
chr12	619544	0.284262
chr12	621857	0.283653
chr12	626338	0.283648
chr12	626936	0.283626
chr12	627548	0.283501
chr12	628064	0.283242
chr12	629431	0.283226
chr12	631772	0.283108
chr12	631795	0.282984
chr12	632053	0.282932
chr12	633158	0.282858
chr12	634761	0.282825
chr12	636470	0.282809
chr12	642142	1.098357
chr12	645888	1.090733
chr12	648040	1.090679
chr12	652394	1.112672
chr12	658867	1.113817
chr12	659024	1.122502
chr12	659708	1.191437
chr12	659800	1.275944
chr12	659956	1.409095
chr12	660111	1.582006
chr12	661763	2.320322
chr12	661879	2.815361
chr12	661937	2.940922
chr12	662063	2.970298
chr12	662511	2.949555
chr12	662624	2.946442
chr12	663292	1.644614
chr12	663507	0.538303
chr12	663762	0.414968
chr12	663890	0.412738
chr12	664096	0.409731
chr12	664290	0.400264
chr12	666033	0.402149
chr12	666931	0.403826
chr12	667205	0.406602
chr12	667305	0.408031
chr12	667386	0.410274
chr12	669309	0.477318
chr12	670740	0.502579
chr12	672036	0.518446
chr12	673200	0.5465569999999998
chr12	674184	0.663543
chr12	674318	0.735625
chr12	674877	8.810313
chr12	675682	73.871475
chr12	676302	73.871475
chr12	676476	73.871475
chr12	677072	37.595351
chr12	677094	13.435648
chr12	677159	0.7695470000000001
chr12	678757	0.770139
chr12	679044	0.752952
chr12	679091	0.738786
chr12	679986	0.7314869999999999
chr12	680372	0.728609
chr12	680464	0.7251649999999998
chr12	682044	0.74323
chr12	682190	0.766536
chr12	682566	0.783406
chr12	682639	0.7987980000000001
chr12	682737	0.812154
chr12	683688	0.832463
chr12	683790	0.9524300000000001
chr12	686965	1.394687
chr12	689913	1.391851
chr12	692094	1.391336
chr12	694322	1.394373
chr12	694633	1.394353
chr12	696285	1.395958
chr12	697291	1.395967
chr12	700058	1.380574
chr12	702225	0.902967
chr12	704245	0.523324
chr12	704703	0.373531
chr12	705195	0.343655
chr12	705716	0.334538
chr12	706479	0.320365
chr12	708347	0.753871
chr12	708394	1.076693
chr12	709383	0.24549699999999997
chr12	712220	0.25107
chr12	712285	0.255037
chr12	713498	0.263078
chr12	716616	0.391298
chr12	718154	0.39201
chr12	719062	0.392811
chr12	720168	0.392292
chr12	720413	0.391518
chr12	720708	0.390895
chr12	721691	0.391006
chr12	722717	0.390165
chr12	723759	1.096789
chr12	724252	1.236806
chr12	724764	0.5673
chr12	724960	0.294618
chr12	725042	0.294606
chr12	725908	0.338167
chr12	726151	0.293349
chr12	726821	0.292651
chr12	727947	0.292439
chr12	729845	0.292266
chr12	729963	0.292375
chr12	731570	0.292463
chr12	731715	0.292681
chr12	731764	0.293256
chr12	731840	0.293686
chr12	733127	0.294279
chr12	733423	0.294742
chr12	738675	0.307175
chr12	741122	0.310208
chr12	741447	5.151696
chr12	742250	5.160665
chr12	745165	21.244088
chr12	748135	21.225925000000004
chr12	748335	21.230388
chr12	754351	0.215445
chr12	754667	0.204074
chr12	756804	0.20355699999999996
chr12	762045	0.207583
chr12	765598	0.38185499999999994
chr12	767122	0.38173999999999997
chr12	767922	0.380235
chr12	769498	0.19300399999999998
chr12	772432	0.192937
chr12	773759	0.192671
chr12	774012	0.190647
chr12	775115	0.189539
chr12	775448	0.188886
chr12	775723	0.187875
chr12	778760	0.19416700000000003
chr12	779154	0.206495
chr12	779262	0.220278
chr12	780667	0.255495
chr12	780736	0.291841
chr12	781859	0.346356
chr12	782496	1.575679
chr12	784801	0.252187
chr12	788237	0.105918
chr12	789234	0.070391
chr12	790647	0.062791
chr12	793913	0.06199
chr12	795775	0.42785
chr12	796416	0.075504
chr12	797602	0.074808
chr12	798593	0.081086
chr12	799117	0.095893
chr12	800565	0.099877
chr12	804630	0.352619
chr12	806604	0.18085
chr12	807144	0.030198000000000003
chr12	809727	0.023125
chr12	809974	0.022583
chr12	812527	0.021548
chr12	812627	0.021548
chr12	812692	0.020591
chr12	813242	0.019799
chr12	817536	0.019797
chr12	823389	0.019711
chr12	825679	0.019705
chr12	827302	0.019612
chr12	828633	0.019553
chr12	828911	0.019485
chr12	830136	0.019485
chr12	830314	0.019463
chr12	831776	0.019504
chr12	833180	0.211214
chr12	834787	0.290947
chr12	836156	0.057618
chr12	836249	0.05761100000000001
chr12	836871	0.045038
chr12	837712	0.044941
chr12	838197	0.04491900000000001
chr12	841915	0.044891
chr12	842609	0.044915
chr12	845666	0.044915
chr12	846342	0.044994
chr12	852170	0.064964
chr12	855340	0.288384
chr12	856958	0.30349
chr12	857042	0.370384
chr12	857827	0.483742
chr12	859323	0.491947
chr12	859569	0.486392
chr12	860634	0.481604
chr12	860677	0.47698300000000005
chr12	861824	0.47119300000000003
chr12	862125	0.471468
chr12	862903	0.47104899999999994
chr12	865160	2.441513
chr12	866110	2.413605
chr12	866782	1.360289
chr12	867321	0.106734
chr12	872828	0.10653
chr12	873155	0.106497
chr12	873352	0.106428
chr12	873880	0.109312
chr12	873894	0.109303
chr12	874554	1.414043
chr12	874855	0.264377
chr12	875599	0.128506
chr12	875670	0.126464
chr12	875862	0.10169
chr12	876616	0.100747
chr12	876838	0.10026399999999999
chr12	878316	0.102486
chr12	879392	0.10260300000000001
chr12	879728	0.104653
chr12	880231	0.109406
chr12	880258	0.113583
chr12	881746	0.22450099999999998
chr12	881843	0.444824
chr12	882195	0.445692
chr12	882544	0.235739
chr12	884486	0.51951
chr12	884764	0.300972
chr12	884848	0.277133
chr12	886440	0.226195
chr12	886452	0.226906
chr12	886511	0.18349600000000002
chr12	887505	0.179564
chr12	888667	0.180885
chr12	889058	0.181008
chr12	889199	0.187981
chr12	889406	0.188191
chr12	890596	0.269634
chr12	891019	0.49016299999999996
chr12	891685	0.25138
chr12	892641	0.23329
chr12	892653	0.217513
chr12	892853	0.21740500000000001
chr12	894273	0.19297699999999998
chr12	894671	0.9005909999999999
chr12	894990	0.127153
chr12	895929	0.126632
chr12	897203	0.095074
chr12	897427	0.067227
chr12	899337	0.062977
chr12	899605	0.06113400000000001
chr12	899760	0.06002500000000001
chr12	899795	0.05905
chr12	899890	0.05841699999999999
chr12	901139	0.058407999999999995
chr12	901238	0.058437
chr12	903142	0.058915999999999996
chr12	903733	0.060188000000000005
chr12	904010	0.062490000000000004
chr12	904057	0.063262
chr12	905271	0.066535
chr12	906007	0.08114
chr12	906303	0.090318
chr12	906336	0.100137
chr12	906465	0.122937
chr12	907744	0.147763
chr12	908031	0.167698
chr12	910729	0.168435
chr12	911100	0.172739
chr12	912216	0.174211
chr12	912351	0.181944
chr12	912796	0.183584
chr12	913186	0.182205
chr12	913286	0.17872
chr12	913403	0.178447
chr12	913513	0.175873
chr12	914052	0.175648
chr12	915428	0.175726
chr12	915522	0.175835
chr12	915604	0.175835
chr12	915700	0.175841
chr12	916166	0.17577
chr12	916703	0.175731
chr12	916856	0.175731
chr12	917153	0.175574
chr12	918196	0.175178
chr12	918283	0.17497
chr12	918845	0.175066
chr12	919149	0.175126
chr12	920765	0.176403
chr12	922288	0.179361
chr12	922988	0.181951
chr12	923239	0.185468
chr12	924655	0.191903
chr12	925777	0.205568
chr12	926876	0.205568
chr12	927138	0.209849
chr12	927297	0.216003
chr12	928122	0.22022900000000004
chr12	928144	0.22413
chr12	929576	0.226878
chr12	929688	0.228767
chr12	931931	0.231649
chr12	934002	0.231189
chr12	937042	0.761188
chr12	938300	0.402597
chr12	938365	0.171184
chr12	939684	0.171042
chr12	940133	0.170941
chr12	941088	0.170872
chr12	943227	0.201496
chr12	943322	0.237994
chr12	944314	0.315075
chr12	945434	0.396049
chr12	946286	0.392487
chr12	946643	0.392214
chr12	946721	0.391271
chr12	946864	0.38940800000000003
chr12	949522	0.319422
chr12	953992	0.226819
chr12	954253	0.146482
chr12	955272	0.298726
chr12	958213	0.352793
chr12	958522	0.352789
chr12	958592	0.263308
chr12	958593	0.173288
chr12	958763	0.140369
chr12	959012	0.137117
chr12	960472	0.137123
chr12	963224	0.571447
chr12	963530	0.581353
chr12	963799	1.305252
chr12	963870	2.194404
chr12	963886	3.156697
chr12	964613	4.474291
chr12	965716	3.9745950000000003
chr12	966370	1.394863
chr12	967538	1.076035
chr12	968694	1.509894
chr12	968728	1.753883
chr12	968910	1.8259200000000002
chr12	968937	1.876584
chr12	969963	47.585997
chr12	970002	88.665115
chr12	970227	88.665115
chr12	970733	88.665115
chr12	970827	88.665115
chr12	970841	88.665115
chr12	970873	88.665115
chr12	971262	88.665115
chr12	971281	88.66511499999999
chr12	971688	36.950665
chr12	971739	5.647793
chr12	974219	5.230912000000001
chr12	974270	3.7830199999999996
chr12	975617	2.099949
chr12	976896	1.088819
chr12	977419	0.763315
chr12	982491	0.277012
chr12	983185	0.267935
chr12	989448	0.267889
chr12	992098	0.267826
chr12	992475	0.267681
chr12	995661	0.267843
chr12	995971	0.268004
chr12	997617	0.292661
chr12	998664	0.309899
chr12	999564	0.302146
chr12	1000080	0.263807
chr12	1004973	0.235146
chr12	1008644	0.265009
chr12	1008833	0.191583
chr12	1009055	0.190302
chr12	1010792	0.197882
chr12	1011986	0.146573
chr12	1012405	0.110104
chr12	1013284	0.078649
chr12	1013365	0.049828
chr12	1013466	0.049801
chr12	1016309	0.041133
chr12	1022244	0.041133
chr12	1023457	0.041133
chr12	1023985	0.040134
chr12	1025098	0.039947
chr12	1027006	0.040138
chr12	1028866	0.040548
chr12	1029024	0.040138
chr12	1031020	1.933029
chr12	1031033	1.933016
chr12	1031305	2.356514
chr12	1031513	0.03902
chr12	1034476	0.038707
chr12	1034574	0.038693
chr12	1034999	0.038693
chr12	1035615	0.03864
chr12	1042959	0.039671
chr12	1043859	0.041823
chr12	1044430	0.046331
chr12	1045266	0.058431000000000004
chr12	1048174	0.15713
chr12	1049465	0.20422999999999997
chr12	1051079	0.299683
chr12	1051387	0.342398
chr12	1052421	0.564102
chr12	1053275	1.062685
chr12	1053949	1.05485
chr12	1054352	1.062823
chr12	1054430	1.058625
chr12	1054730	0.176659
chr12	1056560	0.165515
chr12	1057446	0.138518
chr12	1059153	0.066853
chr12	1059222	0.0625
chr12	1062720	0.056243999999999995
chr12	1065346	0.05536399999999999
chr12	1065383	0.054838
chr12	1065751	0.054251
chr12	1068016	0.054235
chr12	1069245	0.05828
chr12	1069840	0.065416
chr12	1069894	0.072703
chr12	1071031	0.072681
chr12	1071247	0.08757499999999999
chr12	1071663	0.087442
chr12	1072159	0.105779
chr12	1074470	0.106555
chr12	1074734	0.106537
chr12	1075294	0.11822599999999998
chr12	1076182	0.130837
chr12	1076278	0.147126
chr12	1076341	0.165142
chr12	1076800	0.20871
chr12	1076945	0.261188
chr12	1077706	0.277103
chr12	1080373	0.456345
chr12	1080473	0.792643
chr12	1080968	0.8007049999999999
chr12	1083701	0.936575
chr12	1084638	0.8963289999999999
chr12	1085014	0.865002
chr12	1085611	0.850975
chr12	1092380	0.851558
chr12	1093192	0.907049
chr12	1093824	2.64536
chr12	1095510	15.373357
chr12	1095711	16.012098
chr12	1096102	16.289815
chr12	1096255	16.287009
chr12	1096536	16.385474
chr12	1097295	6.258970000000001
chr12	1097319	2.907675
chr12	1097532	2.886141
chr12	1098057	2.534072
chr12	1098366	0.97669
chr12	1098683	0.937446
chr12	1099557	0.774427
chr12	1100852	1.204565
chr12	1101613	0.9747370000000001
chr12	1101718	0.609443
chr12	1102168	0.51557
chr12	1102410	0.456964
chr12	1104492	0.453819
chr12	1104526	0.451521
chr12	1105063	0.450292
chr12	1105700	0.44949300000000003
chr12	1106183	0.449256
chr12	1107466	0.448885
chr12	1109136	0.448694
chr12	1110120	0.447022
chr12	1111522	0.439082
chr12	1113093	0.21279400000000004
chr12	1113296	0.13619
chr12	1113774	0.135456
chr12	1115444	0.135414
chr12	1115751	0.13551
chr12	1115806	0.13527999999999998
chr12	1117704	0.135312
chr12	1118176	0.135546
chr12	1118641	0.494288
chr12	1119192	0.494742
chr12	1120330	0.412646
chr12	1120812	0.138982
chr12	1121101	0.139701
chr12	1121522	0.14044400000000004
chr12	1121638	0.14188
chr12	1122665	0.145172
